timestamp,aoa_deg,algo,mode
2018-03-09T17:02:52.315903,111.5,ROOTMUSIC,ARM
2018-03-09T17:02:52.481559,91.1,ROOTMUSIC,ARM
2018-03-09T17:02:52.648674,89.9,ROOTMUSIC,ARM
2018-03-09T17:02:52.817379,91.3,ROOTMUSIC,ARM
2018-03-09T17:02:52.985391,90.4,ROOTMUSIC,ARM
2018-03-09T17:02:53.152861,89.1,ROOTMUSIC,ARM
2018-03-09T17:02:53.321108,90.7,ROOTMUSIC,ARM
2018-03-09T17:02:53.490312,90.0,ROOTMUSIC,ARM
2018-03-09T17:02:53.657030,87.9,ROOTMUSIC,ARM
2018-03-09T17:02:53.825021,88.5,ROOTMUSIC,ARM
2018-03-09T17:02:53.991855,87.7,ROOTMUSIC,ARM
2018-03-09T17:02:54.159757,88.3,ROOTMUSIC,ARM
2018-03-09T17:02:54.328781,88.1,ROOTMUSIC,ARM
2018-03-09T17:02:54.496563,85.6,ROOTMUSIC,ARM
2018-03-09T17:02:54.663801,78.6,ROOTMUSIC,ARM
2018-03-09T17:02:54.831707,75.0,ROOTMUSIC,ARM
2018-03-09T17:02:55.000530,75.5,ROOTMUSIC,ARM
2018-03-09T17:02:55.168000,78.8,ROOTMUSIC,ARM
2018-03-09T17:02:55.336188,85.3,ROOTMUSIC,ARM
2018-03-09T17:02:55.504319,86.7,ROOTMUSIC,ARM
2018-03-09T17:02:55.672274,91.3,ROOTMUSIC,ARM
2018-03-09T17:02:55.840284,90.7,ROOTMUSIC,ARM
2018-03-09T17:02:56.007648,88.4,ROOTMUSIC,ARM
2018-03-09T17:02:56.176326,90.8,ROOTMUSIC,ARM
2018-03-09T17:02:56.346034,90.6,ROOTMUSIC,ARM
2018-03-09T17:02:56.512610,91.4,ROOTMUSIC,ARM
2018-03-09T17:02:56.680304,90.9,ROOTMUSIC,ARM
2018-03-09T17:02:56.849499,91.3,ROOTMUSIC,ARM
2018-03-09T17:02:57.017726,94.0,ROOTMUSIC,ARM
2018-03-09T17:02:57.183806,91.2,ROOTMUSIC,ARM
2018-03-09T17:02:57.350780,88.6,ROOTMUSIC,ARM
2018-03-09T17:02:57.519270,88.5,ROOTMUSIC,ARM
2018-03-09T17:02:57.686641,88.1,ROOTMUSIC,ARM
