timestamp,aoa_deg,algo,mode
2026-04-07T04:08:37.357307,27.4,ROOTMUSIC,ARM
2026-04-07T04:08:37.515248,42.4,ROOTMUSIC,ARM
2026-04-07T04:08:37.672019,31.0,ROOTMUSIC,ARM
2026-04-07T04:08:37.857020,25.9,ROOTMUSIC,ARM
2026-04-07T04:08:38.027032,31.2,ROOTMUSIC,ARM
2026-04-07T04:08:38.197354,24.0,ROOTMUSIC,ARM
2026-04-07T04:08:38.357072,23.9,ROOTMUSIC,ARM
2026-04-07T04:08:38.537047,23.6,ROOTMUSIC,ARM
2026-04-07T04:08:38.685314,18.2,ROOTMUSIC,ARM
2026-04-07T04:08:38.847754,16.3,ROOTMUSIC,ARM
2026-04-07T04:08:39.025473,8.3,ROOTMUSIC,ARM
2026-04-07T04:08:39.183870,9.8,ROOTMUSIC,ARM
2026-04-07T04:08:39.366942,24.6,ROOTMUSIC,ARM
2026-04-07T04:08:39.536947,16.7,ROOTMUSIC,ARM
2026-04-07T04:08:39.688783,18.1,ROOTMUSIC,ARM
2026-04-07T04:08:39.867554,12.8,ROOTMUSIC,ARM
2026-04-07T04:08:40.037551,5.2,ROOTMUSIC,ARM
2026-04-07T04:08:40.195522,14.7,ROOTMUSIC,ARM
2026-04-07T04:08:40.377569,16.5,ROOTMUSIC,ARM
2026-04-07T04:08:40.547323,19.2,ROOTMUSIC,ARM
2026-04-07T04:08:40.707287,11.2,ROOTMUSIC,ARM
2026-04-07T04:08:40.877315,8.4,ROOTMUSIC,ARM
2026-04-07T04:08:41.047323,24.5,ROOTMUSIC,ARM
2026-04-07T04:08:41.205810,20.1,ROOTMUSIC,ARM
2026-04-07T04:08:41.377327,31.0,ROOTMUSIC,ARM
2026-04-07T04:08:41.534524,32.1,ROOTMUSIC,ARM
2026-04-07T04:08:41.717300,19.5,ROOTMUSIC,ARM
2026-04-07T04:08:41.874747,19.7,ROOTMUSIC,ARM
2026-04-07T04:08:42.057328,16.2,ROOTMUSIC,ARM
2026-04-07T04:08:42.227323,17.5,ROOTMUSIC,ARM
2026-04-07T04:08:42.376906,17.8,ROOTMUSIC,ARM
2026-04-07T04:08:42.576155,24.7,ROOTMUSIC,ARM
2026-04-07T04:08:42.727018,22.7,ROOTMUSIC,ARM
2026-04-07T04:08:42.897047,4.8,ROOTMUSIC,ARM
2026-04-07T04:08:43.067042,157.6,ROOTMUSIC,ARM
2026-04-07T04:08:43.227121,154.3,ROOTMUSIC,ARM
2026-04-07T04:08:43.385198,13.4,ROOTMUSIC,ARM
2026-04-07T04:08:43.555616,29.0,ROOTMUSIC,ARM
2026-04-07T04:08:43.721865,29.0,ROOTMUSIC,ARM
2026-04-07T04:08:43.907032,25.9,ROOTMUSIC,ARM
