timestamp,aoa_deg,algo,mode
2018-03-09T17:14:40.502796,93.0,ROOTMUSIC,FPGA
2018-03-09T17:14:41.047600,117.9,ROOTMUSIC,FPGA
2018-03-09T17:14:41.578729,102.0,ROOTMUSIC,FPGA
2018-03-09T17:14:42.104431,88.6,ROOTMUSIC,FPGA
2018-03-09T17:14:42.635361,87.3,ROOTMUSIC,FPGA
2018-03-09T17:14:43.165751,88.5,ROOTMUSIC,FPGA
2018-03-09T17:14:43.691209,87.5,ROOTMUSIC,FPGA
2018-03-09T17:14:44.219774,97.4,ROOTMUSIC,FPGA
2018-03-09T17:14:44.747798,112.0,ROOTMUSIC,FPGA
2018-03-09T17:14:45.273454,109.5,ROOTMUSIC,FPGA
2018-03-09T17:14:45.805728,109.8,ROOTMUSIC,FPGA
2018-03-09T17:14:46.333890,112.2,ROOTMUSIC,FPGA
2018-03-09T17:14:46.870494,112.1,ROOTMUSIC,FPGA
2018-03-09T17:14:47.387486,109.8,ROOTMUSIC,FPGA
2018-03-09T17:14:47.917111,84.9,ROOTMUSIC,FPGA
2018-03-09T17:14:48.442472,91.4,ROOTMUSIC,FPGA
2018-03-09T17:14:48.974442,91.5,ROOTMUSIC,FPGA
2018-03-09T17:14:49.501366,91.8,ROOTMUSIC,FPGA
2018-03-09T17:14:50.032234,107.8,ROOTMUSIC,FPGA
2018-03-09T17:14:50.561323,110.8,ROOTMUSIC,FPGA
2018-03-09T17:14:51.089480,106.0,ROOTMUSIC,FPGA
2018-03-09T17:14:51.618132,94.1,ROOTMUSIC,FPGA
2018-03-09T17:14:52.148306,95.8,ROOTMUSIC,FPGA
2018-03-09T17:14:52.673309,92.0,ROOTMUSIC,FPGA
2018-03-09T17:14:53.202129,111.1,ROOTMUSIC,FPGA
2018-03-09T17:14:53.730848,113.9,ROOTMUSIC,FPGA
2018-03-09T17:14:54.256735,105.9,ROOTMUSIC,FPGA
2018-03-09T17:14:54.786586,93.1,ROOTMUSIC,FPGA
2018-03-09T17:14:55.317088,111.6,ROOTMUSIC,FPGA
2018-03-09T17:14:55.840330,110.7,ROOTMUSIC,FPGA
2018-03-09T17:14:56.372261,110.9,ROOTMUSIC,FPGA
2018-03-09T17:14:56.901820,112.0,ROOTMUSIC,FPGA
2018-03-09T17:14:57.429311,114.5,ROOTMUSIC,FPGA
2018-03-09T17:14:57.960483,116.0,ROOTMUSIC,FPGA
2018-03-09T17:14:58.485377,106.8,ROOTMUSIC,FPGA
2018-03-09T17:14:59.017232,113.7,ROOTMUSIC,FPGA
2018-03-09T17:14:59.543602,105.7,ROOTMUSIC,FPGA
2018-03-09T17:15:00.071049,82.9,ROOTMUSIC,FPGA
2018-03-09T17:15:00.595831,113.4,ROOTMUSIC,FPGA
2018-03-09T17:15:01.130725,121.6,ROOTMUSIC,FPGA
2018-03-09T17:15:01.654529,105.8,ROOTMUSIC,FPGA
2018-03-09T17:15:02.185915,110.6,ROOTMUSIC,FPGA
2018-03-09T17:15:02.712708,120.1,ROOTMUSIC,FPGA
2018-03-09T17:15:03.240232,85.4,ROOTMUSIC,FPGA
2018-03-09T17:15:03.767282,87.2,ROOTMUSIC,FPGA
2018-03-09T17:15:04.298483,84.7,ROOTMUSIC,FPGA
2018-03-09T17:15:04.826221,110.8,ROOTMUSIC,FPGA
2018-03-09T17:15:05.355023,79.6,ROOTMUSIC,FPGA
2018-03-09T17:15:05.885709,82.0,ROOTMUSIC,FPGA
2018-03-09T17:15:06.411881,85.4,ROOTMUSIC,FPGA
2018-03-09T17:15:06.941123,84.8,ROOTMUSIC,FPGA
2018-03-09T17:15:07.467095,84.4,ROOTMUSIC,FPGA
2018-03-09T17:15:07.997725,83.8,ROOTMUSIC,FPGA
2018-03-09T17:15:08.524550,84.0,ROOTMUSIC,FPGA
2018-03-09T17:15:09.056298,83.0,ROOTMUSIC,FPGA
2018-03-09T17:15:09.581843,82.2,ROOTMUSIC,FPGA
2018-03-09T17:15:10.113164,82.6,ROOTMUSIC,FPGA
2018-03-09T17:15:10.638462,114.6,ROOTMUSIC,FPGA
2018-03-09T17:15:11.165877,120.4,ROOTMUSIC,FPGA
2018-03-09T17:15:11.693897,87.9,ROOTMUSIC,FPGA
2018-03-09T17:15:12.226955,86.3,ROOTMUSIC,FPGA
2018-03-09T17:15:12.751204,87.3,ROOTMUSIC,FPGA
2018-03-09T17:15:13.280522,83.8,ROOTMUSIC,FPGA
2018-03-09T17:15:13.808539,86.9,ROOTMUSIC,FPGA
2018-03-09T17:15:14.337494,81.8,ROOTMUSIC,FPGA
2018-03-09T17:15:14.865784,84.2,ROOTMUSIC,FPGA
2018-03-09T17:15:15.394514,85.8,ROOTMUSIC,FPGA
2018-03-09T17:15:15.921526,103.0,ROOTMUSIC,FPGA
2018-03-09T17:15:16.446465,116.4,ROOTMUSIC,FPGA
