timestamp,aoa_deg,algo,mode
2018-03-09T17:06:09.361012,112.3,ROOTMUSIC,ARM
2018-03-09T17:06:09.526425,82.8,ROOTMUSIC,ARM
2018-03-09T17:06:09.692681,58.9,ROOTMUSIC,ARM
2018-03-09T17:06:09.860231,82.8,ROOTMUSIC,ARM
2018-03-09T17:06:10.029050,58.9,ROOTMUSIC,ARM
2018-03-09T17:06:10.196793,58.7,ROOTMUSIC,ARM
2018-03-09T17:06:10.365155,82.2,ROOTMUSIC,ARM
2018-03-09T17:06:10.533928,61.0,ROOTMUSIC,ARM
2018-03-09T17:06:10.700616,84.5,ROOTMUSIC,ARM
2018-03-09T17:06:10.868606,63.7,ROOTMUSIC,ARM
2018-03-09T17:06:11.036385,84.5,ROOTMUSIC,ARM
2018-03-09T17:06:11.204493,86.0,ROOTMUSIC,ARM
2018-03-09T17:06:11.372135,83.5,ROOTMUSIC,ARM
2018-03-09T17:06:11.540014,84.0,ROOTMUSIC,ARM
2018-03-09T17:06:11.709200,65.2,ROOTMUSIC,ARM
2018-03-09T17:06:11.879091,81.7,ROOTMUSIC,ARM
2018-03-09T17:06:12.044524,61.9,ROOTMUSIC,ARM
2018-03-09T17:06:12.212834,61.9,ROOTMUSIC,ARM
2018-03-09T17:06:12.380606,84.0,ROOTMUSIC,ARM
2018-03-09T17:06:12.547849,60.0,ROOTMUSIC,ARM
2018-03-09T17:06:12.716294,84.2,ROOTMUSIC,ARM
2018-03-09T17:06:12.884652,80.4,ROOTMUSIC,ARM
2018-03-09T17:06:13.051427,60.1,ROOTMUSIC,ARM
2018-03-09T17:06:13.219540,60.0,ROOTMUSIC,ARM
2018-03-09T17:06:13.387627,82.1,ROOTMUSIC,ARM
2018-03-09T17:06:13.555437,59.1,ROOTMUSIC,ARM
2018-03-09T17:06:13.723399,82.0,ROOTMUSIC,ARM
2018-03-09T17:06:13.891202,59.8,ROOTMUSIC,ARM
2018-03-09T17:06:14.059318,59.5,ROOTMUSIC,ARM
2018-03-09T17:06:14.229984,82.2,ROOTMUSIC,ARM
2018-03-09T17:06:14.396776,82.1,ROOTMUSIC,ARM
2018-03-09T17:06:14.564442,81.4,ROOTMUSIC,ARM
2018-03-09T17:06:14.736071,59.1,ROOTMUSIC,ARM
2018-03-09T17:06:14.901228,59.1,ROOTMUSIC,ARM
2018-03-09T17:06:15.069114,59.7,ROOTMUSIC,ARM
2018-03-09T17:06:15.237196,59.2,ROOTMUSIC,ARM
2018-03-09T17:06:15.405485,58.3,ROOTMUSIC,ARM
2018-03-09T17:06:15.573485,57.7,ROOTMUSIC,ARM
2018-03-09T17:06:15.739757,57.7,ROOTMUSIC,ARM
2018-03-09T17:06:15.909225,57.5,ROOTMUSIC,ARM
2018-03-09T17:06:16.077458,58.3,ROOTMUSIC,ARM
2018-03-09T17:06:16.245444,59.0,ROOTMUSIC,ARM
2018-03-09T17:06:16.413098,58.0,ROOTMUSIC,ARM
2018-03-09T17:06:16.580572,58.4,ROOTMUSIC,ARM
2018-03-09T17:06:16.746967,57.6,ROOTMUSIC,ARM
2018-03-09T17:06:16.916227,57.5,ROOTMUSIC,ARM
2018-03-09T17:06:17.082520,57.0,ROOTMUSIC,ARM
2018-03-09T17:06:17.250316,56.8,ROOTMUSIC,ARM
2018-03-09T17:06:17.418825,57.1,ROOTMUSIC,ARM
2018-03-09T17:06:17.588589,57.3,ROOTMUSIC,ARM
2018-03-09T17:06:17.754641,57.3,ROOTMUSIC,ARM
2018-03-09T17:06:17.923259,56.9,ROOTMUSIC,ARM
2018-03-09T17:06:18.090054,56.8,ROOTMUSIC,ARM
2018-03-09T17:06:18.259768,56.8,ROOTMUSIC,ARM
2018-03-09T17:06:18.425483,81.8,ROOTMUSIC,ARM
2018-03-09T17:06:18.593491,80.9,ROOTMUSIC,ARM
2018-03-09T17:06:18.761793,57.5,ROOTMUSIC,ARM
2018-03-09T17:06:18.931248,58.3,ROOTMUSIC,ARM
2018-03-09T17:06:19.097765,57.8,ROOTMUSIC,ARM
2018-03-09T17:06:19.265854,80.9,ROOTMUSIC,ARM
2018-03-09T17:06:19.435081,58.8,ROOTMUSIC,ARM
2018-03-09T17:06:19.602721,82.2,ROOTMUSIC,ARM
2018-03-09T17:06:19.769114,61.8,ROOTMUSIC,ARM
2018-03-09T17:06:19.937396,62.1,ROOTMUSIC,ARM
2018-03-09T17:06:20.105129,83.1,ROOTMUSIC,ARM
2018-03-09T17:06:20.272849,63.4,ROOTMUSIC,ARM
2018-03-09T17:06:20.443836,63.4,ROOTMUSIC,ARM
2018-03-09T17:06:20.611137,63.5,ROOTMUSIC,ARM
2018-03-09T17:06:20.776746,62.5,ROOTMUSIC,ARM
2018-03-09T17:06:20.945032,60.2,ROOTMUSIC,ARM
2018-03-09T17:06:21.112746,59.0,ROOTMUSIC,ARM
2018-03-09T17:06:21.280383,83.1,ROOTMUSIC,ARM
2018-03-09T17:06:21.451177,81.4,ROOTMUSIC,ARM
2018-03-09T17:06:21.619323,81.6,ROOTMUSIC,ARM
2018-03-09T17:06:21.787358,79.8,ROOTMUSIC,ARM
