timestamp,aoa_deg,algo,mode
2018-03-09T17:04:58.575106,85.2,ROOTMUSIC,ARM
2018-03-09T17:04:58.740071,81.7,ROOTMUSIC,ARM
2018-03-09T17:04:58.906845,88.3,ROOTMUSIC,ARM
2018-03-09T17:04:59.075568,89.0,ROOTMUSIC,ARM
2018-03-09T17:04:59.243681,85.7,ROOTMUSIC,ARM
2018-03-09T17:04:59.411149,84.2,ROOTMUSIC,ARM
2018-03-09T17:04:59.581638,80.9,ROOTMUSIC,ARM
2018-03-09T17:04:59.747514,81.8,ROOTMUSIC,ARM
2018-03-09T17:04:59.915185,86.3,ROOTMUSIC,ARM
2018-03-09T17:05:00.083197,86.9,ROOTMUSIC,ARM
2018-03-09T17:05:00.251288,86.6,ROOTMUSIC,ARM
2018-03-09T17:05:00.419428,85.4,ROOTMUSIC,ARM
2018-03-09T17:05:00.585909,85.5,ROOTMUSIC,ARM
2018-03-09T17:05:00.755144,85.3,ROOTMUSIC,ARM
2018-03-09T17:05:00.923221,84.5,ROOTMUSIC,ARM
2018-03-09T17:05:01.090819,84.7,ROOTMUSIC,ARM
2018-03-09T17:05:01.258893,84.0,ROOTMUSIC,ARM
2018-03-09T17:05:01.426396,84.0,ROOTMUSIC,ARM
2018-03-09T17:05:01.596610,85.4,ROOTMUSIC,ARM
2018-03-09T17:05:01.764498,86.5,ROOTMUSIC,ARM
2018-03-09T17:05:01.931597,86.5,ROOTMUSIC,ARM
2018-03-09T17:05:02.097973,86.5,ROOTMUSIC,ARM
2018-03-09T17:05:02.268240,86.5,ROOTMUSIC,ARM
2018-03-09T17:05:02.435857,85.4,ROOTMUSIC,ARM
2018-03-09T17:05:02.602029,83.8,ROOTMUSIC,ARM
2018-03-09T17:05:02.771490,86.6,ROOTMUSIC,ARM
2018-03-09T17:05:02.938796,89.1,ROOTMUSIC,ARM
2018-03-09T17:05:03.106998,87.6,ROOTMUSIC,ARM
2018-03-09T17:05:03.274455,90.1,ROOTMUSIC,ARM
2018-03-09T17:05:03.442134,90.1,ROOTMUSIC,ARM
2018-03-09T17:05:03.609260,91.3,ROOTMUSIC,ARM
2018-03-09T17:05:03.778036,90.8,ROOTMUSIC,ARM
2018-03-09T17:05:03.951093,88.6,ROOTMUSIC,ARM
2018-03-09T17:05:04.114075,89.6,ROOTMUSIC,ARM
2018-03-09T17:05:04.283381,91.4,ROOTMUSIC,ARM
2018-03-09T17:05:04.451719,92.1,ROOTMUSIC,ARM
2018-03-09T17:05:04.625742,89.5,ROOTMUSIC,ARM
2018-03-09T17:05:04.786077,92.5,ROOTMUSIC,ARM
2018-03-09T17:05:04.955142,89.5,ROOTMUSIC,ARM
2018-03-09T17:05:05.121849,88.8,ROOTMUSIC,ARM
2018-03-09T17:05:05.289741,88.4,ROOTMUSIC,ARM
2018-03-09T17:05:05.458503,88.0,ROOTMUSIC,ARM
2018-03-09T17:05:05.626857,89.2,ROOTMUSIC,ARM
2018-03-09T17:05:05.794433,88.7,ROOTMUSIC,ARM
2018-03-09T17:05:05.962861,92.0,ROOTMUSIC,ARM
2018-03-09T17:05:06.130868,91.7,ROOTMUSIC,ARM
2018-03-09T17:05:06.298204,89.4,ROOTMUSIC,ARM
2018-03-09T17:05:06.464920,87.5,ROOTMUSIC,ARM
2018-03-09T17:05:06.633523,87.1,ROOTMUSIC,ARM
2018-03-09T17:05:06.801620,86.6,ROOTMUSIC,ARM
2018-03-09T17:05:06.968953,88.1,ROOTMUSIC,ARM
2018-03-09T17:05:07.138482,90.6,ROOTMUSIC,ARM
2018-03-09T17:05:07.304693,87.5,ROOTMUSIC,ARM
2018-03-09T17:05:07.471619,88.2,ROOTMUSIC,ARM
2018-03-09T17:05:07.641635,87.9,ROOTMUSIC,ARM
2018-03-09T17:05:07.810332,90.6,ROOTMUSIC,ARM
2018-03-09T17:05:07.977488,90.6,ROOTMUSIC,ARM
2018-03-09T17:05:08.146128,92.5,ROOTMUSIC,ARM
2018-03-09T17:05:08.311974,93.4,ROOTMUSIC,ARM
2018-03-09T17:05:08.480060,91.7,ROOTMUSIC,ARM
2018-03-09T17:05:08.648514,89.3,ROOTMUSIC,ARM
2018-03-09T17:05:08.817757,89.9,ROOTMUSIC,ARM
2018-03-09T17:05:08.983485,90.2,ROOTMUSIC,ARM
2018-03-09T17:05:09.152614,91.0,ROOTMUSIC,ARM
2018-03-09T17:05:09.319773,90.7,ROOTMUSIC,ARM
2018-03-09T17:05:09.489488,92.0,ROOTMUSIC,ARM
2018-03-09T17:05:09.655360,91.1,ROOTMUSIC,ARM
2018-03-09T17:05:09.823558,91.1,ROOTMUSIC,ARM
2018-03-09T17:05:09.991539,91.8,ROOTMUSIC,ARM
2018-03-09T17:05:10.159988,87.5,ROOTMUSIC,ARM
2018-03-09T17:05:10.329118,88.6,ROOTMUSIC,ARM
2018-03-09T17:05:10.496563,89.0,ROOTMUSIC,ARM
2018-03-09T17:05:10.663388,91.1,ROOTMUSIC,ARM
2018-03-09T17:05:10.831658,92.5,ROOTMUSIC,ARM
2018-03-09T17:05:11.000948,89.4,ROOTMUSIC,ARM
