timestamp,aoa_deg,algo,mode
2018-03-09T17:51:22.723466,72.4,ROOTMUSIC,ARM
2018-03-09T17:51:22.874153,47.1,ROOTMUSIC,ARM
2018-03-09T17:51:23.039998,51.9,ROOTMUSIC,ARM
2018-03-09T17:51:23.212765,55.3,ROOTMUSIC,ARM
2018-03-09T17:51:23.379567,54.2,ROOTMUSIC,ARM
2018-03-09T17:51:23.563863,43.0,ROOTMUSIC,ARM
2018-03-09T17:51:23.733390,45.8,ROOTMUSIC,ARM
2018-03-09T17:51:23.896161,50.9,ROOTMUSIC,ARM
2018-03-09T17:51:24.051495,39.8,ROOTMUSIC,ARM
2018-03-09T17:51:24.221713,51.2,ROOTMUSIC,ARM
2018-03-09T17:51:24.384759,43.2,ROOTMUSIC,ARM
2018-03-09T17:51:24.563373,51.9,ROOTMUSIC,ARM
2018-03-09T17:51:24.733103,57.7,ROOTMUSIC,ARM
2018-03-09T17:51:24.891447,44.8,ROOTMUSIC,ARM
2018-03-09T17:51:25.073094,44.4,ROOTMUSIC,ARM
2018-03-09T17:51:25.225256,44.6,ROOTMUSIC,ARM
2018-03-09T17:51:25.391850,39.1,ROOTMUSIC,ARM
2018-03-09T17:51:25.564213,45.1,ROOTMUSIC,ARM
2018-03-09T17:51:25.746516,46.6,ROOTMUSIC,ARM
2018-03-09T17:51:25.913171,36.6,ROOTMUSIC,ARM
2018-03-09T17:51:26.083203,58.8,ROOTMUSIC,ARM
2018-03-09T17:51:26.253166,48.2,ROOTMUSIC,ARM
2018-03-09T17:51:26.400760,45.5,ROOTMUSIC,ARM
2018-03-09T17:51:26.567465,42.3,ROOTMUSIC,ARM
2018-03-09T17:51:26.753154,46.7,ROOTMUSIC,ARM
2018-03-09T17:51:26.923047,37.8,ROOTMUSIC,ARM
2018-03-09T17:51:27.083434,8.2,ROOTMUSIC,ARM
2018-03-09T17:51:27.247824,28.4,ROOTMUSIC,ARM
2018-03-09T17:51:27.423416,26.7,ROOTMUSIC,ARM
2018-03-09T17:51:27.593413,19.0,ROOTMUSIC,ARM
2018-03-09T17:51:27.763431,38.3,ROOTMUSIC,ARM
2018-03-09T17:51:27.933480,36.3,ROOTMUSIC,ARM
2018-03-09T17:51:28.103440,33.0,ROOTMUSIC,ARM
2018-03-09T17:51:28.263415,43.9,ROOTMUSIC,ARM
2018-03-09T17:51:28.433416,25.7,ROOTMUSIC,ARM
2018-03-09T17:51:28.583471,37.5,ROOTMUSIC,ARM
2018-03-09T17:51:28.753214,33.9,ROOTMUSIC,ARM
2018-03-09T17:51:28.933152,29.3,ROOTMUSIC,ARM
2018-03-09T17:51:29.087890,41.4,ROOTMUSIC,ARM
2018-03-09T17:51:29.273142,37.0,ROOTMUSIC,ARM
2018-03-09T17:51:29.426433,36.2,ROOTMUSIC,ARM
2018-03-09T17:51:29.591996,43.0,ROOTMUSIC,ARM
2018-03-09T17:51:29.776535,27.6,ROOTMUSIC,ARM
2018-03-09T17:51:29.943135,14.6,ROOTMUSIC,ARM
2018-03-09T17:51:30.102676,30.4,ROOTMUSIC,ARM
2018-03-09T17:51:30.273323,12.9,ROOTMUSIC,ARM
2018-03-09T17:51:30.433962,33.8,ROOTMUSIC,ARM
2018-03-09T17:51:30.600826,24.3,ROOTMUSIC,ARM
2018-03-09T17:51:30.783081,7.4,ROOTMUSIC,ARM
2018-03-09T17:51:30.935016,27.8,ROOTMUSIC,ARM
2018-03-09T17:51:31.123088,26.4,ROOTMUSIC,ARM
2018-03-09T17:51:31.270938,26.4,ROOTMUSIC,ARM
2018-03-09T17:51:31.453056,39.1,ROOTMUSIC,ARM
2018-03-09T17:51:31.606765,38.6,ROOTMUSIC,ARM
2018-03-09T17:51:31.793043,41.7,ROOTMUSIC,ARM
