timestamp,aoa_deg,algo,mode
2018-03-09T17:26:55.813201,100.0,MUSIC,ARM
2018-03-09T17:26:56.079006,110.0,MUSIC,ARM
2018-03-09T17:26:56.343297,109.0,MUSIC,ARM
2018-03-09T17:26:56.610709,109.0,MUSIC,ARM
2018-03-09T17:26:56.875593,108.0,MUSIC,ARM
2018-03-09T17:26:57.143673,108.0,MUSIC,ARM
2018-03-09T17:26:57.408143,109.0,MUSIC,ARM
2018-03-09T17:26:57.674500,109.0,MUSIC,ARM
2018-03-09T17:26:57.941647,110.0,MUSIC,ARM
2018-03-09T17:26:58.206803,110.0,MUSIC,ARM
2018-03-09T17:26:58.472888,110.0,MUSIC,ARM
2018-03-09T17:26:58.738590,110.0,MUSIC,ARM
2018-03-09T17:26:59.005535,110.0,MUSIC,ARM
2018-03-09T17:26:59.273915,110.0,MUSIC,ARM
2018-03-09T17:26:59.539874,110.0,MUSIC,ARM
2018-03-09T17:26:59.806472,109.0,MUSIC,ARM
2018-03-09T17:27:00.071648,112.0,MUSIC,ARM
2018-03-09T17:27:00.338539,109.0,MUSIC,ARM
2018-03-09T17:27:00.602990,110.0,MUSIC,ARM
2018-03-09T17:27:00.870917,110.0,MUSIC,ARM
2018-03-09T17:27:01.135457,109.0,MUSIC,ARM
2018-03-09T17:27:01.402327,110.0,MUSIC,ARM
2018-03-09T17:27:01.667087,109.0,MUSIC,ARM
2018-03-09T17:27:01.937547,110.0,MUSIC,ARM
2018-03-09T17:27:02.201587,110.0,MUSIC,ARM
2018-03-09T17:27:02.466994,110.0,MUSIC,ARM
2018-03-09T17:27:02.735028,112.0,MUSIC,ARM
2018-03-09T17:27:02.999063,108.0,MUSIC,ARM
2018-03-09T17:27:03.265943,110.0,MUSIC,ARM
2018-03-09T17:27:03.533657,110.0,MUSIC,ARM
2018-03-09T17:27:03.797612,111.0,MUSIC,ARM
2018-03-09T17:27:04.064565,110.0,MUSIC,ARM
2018-03-09T17:27:04.331224,110.0,MUSIC,ARM
2018-03-09T17:27:04.602123,110.0,MUSIC,ARM
2018-03-09T17:27:04.863962,110.0,MUSIC,ARM
2018-03-09T17:27:05.131087,110.0,MUSIC,ARM
2018-03-09T17:27:05.397131,110.0,MUSIC,ARM
2018-03-09T17:27:05.662624,110.0,MUSIC,ARM
2018-03-09T17:27:05.930461,110.0,MUSIC,ARM
2018-03-09T17:27:06.194388,110.0,MUSIC,ARM
2018-03-09T17:27:06.460301,110.0,MUSIC,ARM
2018-03-09T17:27:06.728288,110.0,MUSIC,ARM
2018-03-09T17:27:06.994836,109.0,MUSIC,ARM
2018-03-09T17:27:07.261658,108.0,MUSIC,ARM
2018-03-09T17:27:07.527256,110.0,MUSIC,ARM
2018-03-09T17:27:07.793278,109.0,MUSIC,ARM
2018-03-09T17:27:08.059770,109.0,MUSIC,ARM
2018-03-09T17:27:08.325272,110.0,MUSIC,ARM
2018-03-09T17:27:08.591584,108.0,MUSIC,ARM
2018-03-09T17:27:08.858122,109.0,MUSIC,ARM
2018-03-09T17:27:09.124635,109.0,MUSIC,ARM
2018-03-09T17:27:09.390962,110.0,MUSIC,ARM
2018-03-09T17:27:09.656263,109.0,MUSIC,ARM
2018-03-09T17:27:09.921905,109.0,MUSIC,ARM
2018-03-09T17:27:10.189458,109.0,MUSIC,ARM
2018-03-09T17:27:10.455709,109.0,MUSIC,ARM
2018-03-09T17:27:10.723927,109.0,MUSIC,ARM
2018-03-09T17:27:10.988039,109.0,MUSIC,ARM
2018-03-09T17:27:11.253392,110.0,MUSIC,ARM
2018-03-09T17:27:11.520330,110.0,MUSIC,ARM
2018-03-09T17:27:11.787087,109.0,MUSIC,ARM
2018-03-09T17:27:12.055090,109.0,MUSIC,ARM
2018-03-09T17:27:12.319023,109.0,MUSIC,ARM
2018-03-09T17:27:12.585748,109.0,MUSIC,ARM
2018-03-09T17:27:12.851911,109.0,MUSIC,ARM
2018-03-09T17:27:13.116675,109.0,MUSIC,ARM
2018-03-09T17:27:13.384391,109.0,MUSIC,ARM
2018-03-09T17:27:13.649654,109.0,MUSIC,ARM
2018-03-09T17:27:13.916727,110.0,MUSIC,ARM
2018-03-09T17:27:14.183188,109.0,MUSIC,ARM
2018-03-09T17:27:14.448391,110.0,MUSIC,ARM
2018-03-09T17:27:14.714811,111.0,MUSIC,ARM
2018-03-09T17:27:14.981730,111.0,MUSIC,ARM
2018-03-09T17:27:15.248210,110.0,MUSIC,ARM
2018-03-09T17:27:15.512988,109.0,MUSIC,ARM
2018-03-09T17:27:15.780708,108.0,MUSIC,ARM
2018-03-09T17:27:16.048636,108.0,MUSIC,ARM
2018-03-09T17:27:16.313061,108.0,MUSIC,ARM
2018-03-09T17:27:16.579263,109.0,MUSIC,ARM
2018-03-09T17:27:16.844760,108.0,MUSIC,ARM
2018-03-09T17:27:17.110242,108.0,MUSIC,ARM
2018-03-09T17:27:17.377429,108.0,MUSIC,ARM
2018-03-09T17:27:17.644392,108.0,MUSIC,ARM
2018-03-09T17:27:17.910521,107.0,MUSIC,ARM
2018-03-09T17:27:18.176967,108.0,MUSIC,ARM
2018-03-09T17:27:18.442955,107.0,MUSIC,ARM
2018-03-09T17:27:18.707749,107.0,MUSIC,ARM
2018-03-09T17:27:18.978260,107.0,MUSIC,ARM
2018-03-09T17:27:19.248707,107.0,MUSIC,ARM
2018-03-09T17:27:19.511758,108.0,MUSIC,ARM
2018-03-09T17:27:19.774202,108.0,MUSIC,ARM
2018-03-09T17:27:20.038470,108.0,MUSIC,ARM
2018-03-09T17:27:20.308640,108.0,MUSIC,ARM
2018-03-09T17:27:20.572972,109.0,MUSIC,ARM
2018-03-09T17:27:20.837726,110.0,MUSIC,ARM
2018-03-09T17:27:21.105456,108.0,MUSIC,ARM
2018-03-09T17:27:21.370824,108.0,MUSIC,ARM
2018-03-09T17:27:21.637451,108.0,MUSIC,ARM
2018-03-09T17:27:21.904028,109.0,MUSIC,ARM
