timestamp,aoa_deg,algo,mode
2018-03-09T17:04:58.448043,112.0,MUSIC,ARM
2018-03-09T17:04:58.712027,109.0,MUSIC,ARM
2018-03-09T17:04:58.978068,107.0,MUSIC,ARM
2018-03-09T17:04:59.242774,108.0,MUSIC,ARM
2018-03-09T17:04:59.508121,106.0,MUSIC,ARM
2018-03-09T17:04:59.775906,109.0,MUSIC,ARM
2018-03-09T17:05:00.041344,107.0,MUSIC,ARM
2018-03-09T17:05:00.307792,109.0,MUSIC,ARM
2018-03-09T17:05:00.575301,109.0,MUSIC,ARM
2018-03-09T17:05:00.843062,106.0,MUSIC,ARM
2018-03-09T17:05:01.107704,109.0,MUSIC,ARM
2018-03-09T17:05:01.375406,109.0,MUSIC,ARM
2018-03-09T17:05:01.638604,106.0,MUSIC,ARM
2018-03-09T17:05:01.908371,106.0,MUSIC,ARM
2018-03-09T17:05:02.171620,107.0,MUSIC,ARM
2018-03-09T17:05:02.438590,107.0,MUSIC,ARM
2018-03-09T17:05:02.705743,106.0,MUSIC,ARM
2018-03-09T17:05:02.973064,104.0,MUSIC,ARM
2018-03-09T17:05:03.244133,105.0,MUSIC,ARM
2018-03-09T17:05:03.507410,104.0,MUSIC,ARM
2018-03-09T17:05:03.771772,106.0,MUSIC,ARM
2018-03-09T17:05:04.037084,106.0,MUSIC,ARM
2018-03-09T17:05:04.303115,104.0,MUSIC,ARM
2018-03-09T17:05:04.569562,106.0,MUSIC,ARM
2018-03-09T17:05:04.835294,107.0,MUSIC,ARM
2018-03-09T17:05:05.104905,105.0,MUSIC,ARM
2018-03-09T17:05:05.371154,105.0,MUSIC,ARM
2018-03-09T17:05:05.635152,105.0,MUSIC,ARM
2018-03-09T17:05:05.900274,106.0,MUSIC,ARM
2018-03-09T17:05:06.167109,105.0,MUSIC,ARM
2018-03-09T17:05:06.434280,105.0,MUSIC,ARM
2018-03-09T17:05:06.697546,105.0,MUSIC,ARM
2018-03-09T17:05:06.966777,106.0,MUSIC,ARM
