timestamp,aoa_deg,algo,mode
2018-03-09T17:11:10.874461,32.0,ROOTMUSIC,FPGA
2018-03-09T17:11:11.429754,41.6,ROOTMUSIC,FPGA
2018-03-09T17:11:11.994226,32.3,ROOTMUSIC,FPGA
2018-03-09T17:11:12.552780,28.6,ROOTMUSIC,FPGA
2018-03-09T17:11:13.113311,28.8,ROOTMUSIC,FPGA
2018-03-09T17:11:13.679609,31.0,ROOTMUSIC,FPGA
2018-03-09T17:11:14.240072,33.8,ROOTMUSIC,FPGA
2018-03-09T17:11:14.799492,29.2,ROOTMUSIC,FPGA
2018-03-09T17:11:15.361304,39.9,ROOTMUSIC,FPGA
2018-03-09T17:11:15.922180,48.2,ROOTMUSIC,FPGA
2018-03-09T17:11:16.482090,43.3,ROOTMUSIC,FPGA
2018-03-09T17:11:17.039094,21.6,ROOTMUSIC,FPGA
2018-03-09T17:11:17.571830,27.7,ROOTMUSIC,FPGA
2018-03-09T17:11:18.132376,31.8,ROOTMUSIC,FPGA
2018-03-09T17:11:18.696988,42.6,ROOTMUSIC,FPGA
2018-03-09T17:11:19.256120,46.3,ROOTMUSIC,FPGA
2018-03-09T17:11:19.817488,40.9,ROOTMUSIC,FPGA
2018-03-09T17:11:20.378492,38.7,ROOTMUSIC,FPGA
2018-03-09T17:11:20.939497,35.9,ROOTMUSIC,FPGA
2018-03-09T17:11:21.501808,38.5,ROOTMUSIC,FPGA
2018-03-09T17:11:22.060358,48.4,ROOTMUSIC,FPGA
2018-03-09T17:11:22.623311,91.4,ROOTMUSIC,FPGA
2018-03-09T17:11:23.180910,59.2,ROOTMUSIC,FPGA
2018-03-09T17:11:23.743526,34.4,ROOTMUSIC,FPGA
2018-03-09T17:11:24.305492,37.7,ROOTMUSIC,FPGA
2018-03-09T17:11:24.868731,46.1,ROOTMUSIC,FPGA
2018-03-09T17:11:25.428094,44.1,ROOTMUSIC,FPGA
2018-03-09T17:11:25.987615,42.1,ROOTMUSIC,FPGA
2018-03-09T17:11:26.549724,43.0,ROOTMUSIC,FPGA
2018-03-09T17:11:27.112582,44.1,ROOTMUSIC,FPGA
2018-03-09T17:11:27.675924,42.4,ROOTMUSIC,FPGA
2018-03-09T17:11:28.233631,43.8,ROOTMUSIC,FPGA
2018-03-09T17:11:28.793315,45.2,ROOTMUSIC,FPGA
2018-03-09T17:11:29.322789,39.4,ROOTMUSIC,FPGA
2018-03-09T17:11:29.882395,40.4,ROOTMUSIC,FPGA
2018-03-09T17:11:30.446488,42.8,ROOTMUSIC,FPGA
2018-03-09T17:11:31.004409,37.1,ROOTMUSIC,FPGA
2018-03-09T17:11:31.536449,36.8,ROOTMUSIC,FPGA
2018-03-09T17:11:32.095104,36.2,ROOTMUSIC,FPGA
2018-03-09T17:11:32.622921,30.5,ROOTMUSIC,FPGA
2018-03-09T17:11:33.153167,27.8,ROOTMUSIC,FPGA
2018-03-09T17:11:33.715218,25.3,ROOTMUSIC,FPGA
2018-03-09T17:11:34.277896,37.6,ROOTMUSIC,FPGA
2018-03-09T17:11:34.836794,40.9,ROOTMUSIC,FPGA
2018-03-09T17:11:35.398006,40.9,ROOTMUSIC,FPGA
2018-03-09T17:11:35.958735,35.5,ROOTMUSIC,FPGA
2018-03-09T17:11:36.520482,33.2,ROOTMUSIC,FPGA
2018-03-09T17:11:37.081065,34.2,ROOTMUSIC,FPGA
2018-03-09T17:11:37.641372,40.6,ROOTMUSIC,FPGA
2018-03-09T17:11:38.202882,46.7,ROOTMUSIC,FPGA
2018-03-09T17:11:38.764174,39.8,ROOTMUSIC,FPGA
2018-03-09T17:11:39.329343,24.9,ROOTMUSIC,FPGA
2018-03-09T17:11:39.885378,26.8,ROOTMUSIC,FPGA
2018-03-09T17:11:40.415604,28.9,ROOTMUSIC,FPGA
2018-03-09T17:11:40.976893,28.1,ROOTMUSIC,FPGA
2018-03-09T17:11:41.537523,30.1,ROOTMUSIC,FPGA
2018-03-09T17:11:42.098184,47.2,ROOTMUSIC,FPGA
2018-03-09T17:11:42.661301,42.1,ROOTMUSIC,FPGA
2018-03-09T17:11:43.224147,42.3,ROOTMUSIC,FPGA
2018-03-09T17:11:43.782843,40.3,ROOTMUSIC,FPGA
2018-03-09T17:11:44.343436,38.2,ROOTMUSIC,FPGA
2018-03-09T17:11:44.904042,39.5,ROOTMUSIC,FPGA
2018-03-09T17:11:45.467279,40.4,ROOTMUSIC,FPGA
2018-03-09T17:11:46.029707,38.9,ROOTMUSIC,FPGA
2018-03-09T17:11:46.587707,39.2,ROOTMUSIC,FPGA
2018-03-09T17:11:47.149841,39.3,ROOTMUSIC,FPGA
2018-03-09T17:11:47.708833,39.1,ROOTMUSIC,FPGA
2018-03-09T17:11:48.241809,33.7,ROOTMUSIC,FPGA
2018-03-09T17:11:48.801788,39.2,ROOTMUSIC,FPGA
2018-03-09T17:11:49.360978,38.7,ROOTMUSIC,FPGA
2018-03-09T17:11:49.923469,33.5,ROOTMUSIC,FPGA
2018-03-09T17:11:50.481746,38.4,ROOTMUSIC,FPGA
2018-03-09T17:11:51.010351,35.5,ROOTMUSIC,FPGA
2018-03-09T17:11:51.575728,36.2,ROOTMUSIC,FPGA
2018-03-09T17:11:52.132776,36.7,ROOTMUSIC,FPGA
2018-03-09T17:11:52.696389,35.6,ROOTMUSIC,FPGA
2018-03-09T17:11:53.257456,35.7,ROOTMUSIC,FPGA
2018-03-09T17:11:53.821643,35.7,ROOTMUSIC,FPGA
2018-03-09T17:11:54.381206,36.1,ROOTMUSIC,FPGA
2018-03-09T17:11:54.942423,36.3,ROOTMUSIC,FPGA
2018-03-09T17:11:55.503618,35.6,ROOTMUSIC,FPGA
2018-03-09T17:11:56.063380,35.6,ROOTMUSIC,FPGA
2018-03-09T17:11:56.623732,35.2,ROOTMUSIC,FPGA
2018-03-09T17:11:57.186009,35.4,ROOTMUSIC,FPGA
2018-03-09T17:11:57.745060,39.7,ROOTMUSIC,FPGA
2018-03-09T17:11:58.304208,34.0,ROOTMUSIC,FPGA
2018-03-09T17:11:58.868311,35.4,ROOTMUSIC,FPGA
2018-03-09T17:11:59.429174,35.2,ROOTMUSIC,FPGA
2018-03-09T17:11:59.991724,35.4,ROOTMUSIC,FPGA
2018-03-09T17:12:00.552874,36.4,ROOTMUSIC,FPGA
2018-03-09T17:12:01.112884,35.2,ROOTMUSIC,FPGA
2018-03-09T17:12:01.674399,39.4,ROOTMUSIC,FPGA
2018-03-09T17:12:02.236501,40.4,ROOTMUSIC,FPGA
2018-03-09T17:12:02.798715,38.5,ROOTMUSIC,FPGA
2018-03-09T17:12:03.355111,36.8,ROOTMUSIC,FPGA
2018-03-09T17:12:03.921191,35.8,ROOTMUSIC,FPGA
2018-03-09T17:12:04.480737,34.8,ROOTMUSIC,FPGA
2018-03-09T17:12:05.042108,40.6,ROOTMUSIC,FPGA
2018-03-09T17:12:05.600009,42.5,ROOTMUSIC,FPGA
2018-03-09T17:12:06.161648,41.2,ROOTMUSIC,FPGA
2018-03-09T17:12:06.726540,40.1,ROOTMUSIC,FPGA
2018-03-09T17:12:07.286888,40.9,ROOTMUSIC,FPGA
2018-03-09T17:12:07.851268,42.3,ROOTMUSIC,FPGA
2018-03-09T17:12:08.405943,37.4,ROOTMUSIC,FPGA
2018-03-09T17:12:08.938683,34.1,ROOTMUSIC,FPGA
2018-03-09T17:12:09.497675,34.6,ROOTMUSIC,FPGA
2018-03-09T17:12:10.061618,34.7,ROOTMUSIC,FPGA
2018-03-09T17:12:10.620535,34.2,ROOTMUSIC,FPGA
2018-03-09T17:12:11.178087,34.5,ROOTMUSIC,FPGA
2018-03-09T17:12:11.743081,41.6,ROOTMUSIC,FPGA
2018-03-09T17:12:12.303141,34.8,ROOTMUSIC,FPGA
2018-03-09T17:12:12.864279,42.4,ROOTMUSIC,FPGA
2018-03-09T17:12:13.425075,37.8,ROOTMUSIC,FPGA
2018-03-09T17:12:13.985574,41.4,ROOTMUSIC,FPGA
2018-03-09T17:12:14.551006,40.4,ROOTMUSIC,FPGA
2018-03-09T17:12:15.110315,36.5,ROOTMUSIC,FPGA
2018-03-09T17:12:15.671624,36.1,ROOTMUSIC,FPGA
2018-03-09T17:12:16.229550,34.6,ROOTMUSIC,FPGA
2018-03-09T17:12:16.794032,36.3,ROOTMUSIC,FPGA
2018-03-09T17:12:17.354502,35.8,ROOTMUSIC,FPGA
2018-03-09T17:12:17.915970,36.4,ROOTMUSIC,FPGA
2018-03-09T17:12:18.478445,41.7,ROOTMUSIC,FPGA
