# baseband_freq_hz,power_dbfs_per_hz
-345947.3,-82.503
-345825.2,-82.702
-345703.1,-82.470
-345581.1,-82.145
-345459.0,-81.710
-345336.9,-81.646
-345214.8,-81.693
-345092.8,-81.773
-344970.7,-81.725
-344848.6,-81.959
-344726.6,-81.992
-344604.5,-81.894
-344482.4,-80.953
-344360.4,-80.789
-344238.3,-81.612
-344116.2,-81.781
-343994.1,-81.834
-343872.1,-82.110
-343750.0,-81.913
-343627.9,-81.830
-343505.9,-81.828
-343383.8,-81.984
-343261.7,-82.083
-343139.6,-82.403
-343017.6,-82.501
-342895.5,-82.521
-342773.4,-82.082
-342651.4,-81.332
-342529.3,-80.786
-342407.2,-81.022
-342285.2,-81.490
-342163.1,-81.912
-342041.0,-82.277
-341918.9,-82.663
-341796.9,-82.732
-341674.8,-82.862
-341552.7,-82.819
-341430.7,-82.723
-341308.6,-82.290
-341186.5,-81.917
-341064.5,-81.865
-340942.4,-82.305
-340820.3,-82.842
-340698.2,-82.624
-340576.2,-81.797
-340454.1,-81.710
-340332.0,-81.736
-340210.0,-81.840
-340087.9,-82.224
-339965.8,-82.606
-339843.8,-82.722
-339721.7,-82.651
-339599.6,-82.528
-339477.5,-83.009
-339355.5,-83.203
-339233.4,-83.419
-339111.3,-83.805
-338989.3,-83.405
-338867.2,-83.398
-338745.1,-83.651
-338623.0,-83.808
-338501.0,-83.414
-338378.9,-83.545
-338256.8,-83.292
-338134.8,-83.150
-338012.7,-82.917
-337890.6,-82.930
-337768.6,-82.640
-337646.5,-82.627
-337524.4,-82.697
-337402.3,-82.659
-337280.3,-82.423
-337158.2,-82.243
-337036.1,-82.177
-336914.1,-82.403
-336792.0,-82.608
-336669.9,-82.936
-336547.9,-83.206
-336425.8,-83.068
-336303.7,-82.679
-336181.6,-82.476
-336059.6,-82.851
-335937.5,-82.877
-335815.4,-82.429
-335693.4,-82.139
-335571.3,-82.692
-335449.2,-82.981
-335327.1,-82.809
-335205.1,-82.757
-335083.0,-82.520
-334960.9,-82.085
-334838.9,-81.685
-334716.8,-81.660
-334594.7,-82.287
-334472.7,-82.851
-334350.6,-82.956
-334228.5,-82.282
-334106.4,-81.574
-333984.4,-81.460
-333862.3,-81.759
-333740.2,-82.233
-333618.2,-82.742
-333496.1,-82.396
-333374.0,-81.876
-333252.0,-81.441
-333129.9,-81.176
-333007.8,-80.843
-332885.7,-81.295
-332763.7,-81.905
-332641.6,-82.188
-332519.5,-82.332
-332397.5,-82.577
-332275.4,-82.813
-332153.3,-82.461
-332031.2,-81.992
-331909.2,-82.200
-331787.1,-81.730
-331665.0,-81.904
-331543.0,-82.599
-331420.9,-82.100
-331298.8,-81.974
-331176.8,-82.219
-331054.7,-82.231
-330932.6,-82.202
-330810.5,-82.544
-330688.5,-82.997
-330566.4,-82.731
-330444.3,-82.415
-330322.3,-82.154
-330200.2,-82.133
-330078.1,-82.303
-329956.1,-81.979
-329834.0,-82.156
-329711.9,-82.350
-329589.8,-81.988
-329467.8,-81.997
-329345.7,-82.113
-329223.6,-82.187
-329101.6,-82.140
-328979.5,-81.878
-328857.4,-81.765
-328735.4,-82.130
-328613.3,-82.350
-328491.2,-82.531
-328369.1,-82.413
-328247.1,-82.632
-328125.0,-83.140
-328002.9,-83.313
-327880.9,-83.243
-327758.8,-82.944
-327636.7,-82.657
-327514.6,-82.570
-327392.6,-82.149
-327270.5,-81.520
-327148.4,-81.502
-327026.4,-81.596
-326904.3,-81.676
-326782.2,-82.014
-326660.2,-82.186
-326538.1,-82.355
-326416.0,-82.585
-326293.9,-82.271
-326171.9,-81.791
-326049.8,-81.896
-325927.7,-82.190
-325805.7,-82.401
-325683.6,-82.671
-325561.5,-82.368
-325439.5,-82.158
-325317.4,-82.376
-325195.3,-82.524
-325073.2,-82.487
-324951.2,-82.015
-324829.1,-81.220
-324707.0,-80.890
-324585.0,-81.594
-324462.9,-81.784
-324340.8,-81.865
-324218.8,-81.828
-324096.7,-81.573
-323974.6,-81.486
-323852.5,-81.572
-323730.5,-81.228
-323608.4,-81.037
-323486.3,-81.255
-323364.3,-81.845
-323242.2,-82.316
-323120.1,-81.970
-322998.0,-81.705
-322876.0,-81.159
-322753.9,-80.644
-322631.8,-80.497
-322509.8,-80.799
-322387.7,-81.580
-322265.6,-81.896
-322143.6,-82.150
-322021.5,-82.430
-321899.4,-82.706
-321777.3,-82.365
-321655.3,-81.928
-321533.2,-81.605
-321411.1,-82.148
-321289.1,-82.382
-321167.0,-82.234
-321044.9,-82.161
-320922.9,-82.122
-320800.8,-82.335
-320678.7,-82.457
-320556.6,-82.848
-320434.6,-82.810
-320312.5,-82.100
-320190.4,-81.410
-320068.4,-81.639
-319946.3,-81.589
-319824.2,-81.920
-319702.1,-81.961
-319580.1,-81.443
-319458.0,-81.876
-319335.9,-82.899
-319213.9,-83.103
-319091.8,-82.710
-318969.7,-82.512
-318847.7,-82.405
-318725.6,-81.931
-318603.5,-81.500
-318481.4,-81.552
-318359.4,-82.144
-318237.3,-82.351
-318115.2,-82.389
-317993.2,-82.279
-317871.1,-81.837
-317749.0,-82.005
-317627.0,-82.546
-317504.9,-82.741
-317382.8,-83.173
-317260.7,-82.643
-317138.7,-82.216
-317016.6,-82.016
-316894.5,-82.119
-316772.5,-82.139
-316650.4,-81.769
-316528.3,-81.090
-316406.2,-80.715
-316284.2,-80.443
-316162.1,-81.156
-316040.0,-81.884
-315918.0,-81.854
-315795.9,-81.968
-315673.8,-82.028
-315551.8,-81.828
-315429.7,-81.364
-315307.6,-81.049
-315185.5,-81.300
-315063.5,-81.383
-314941.4,-81.215
-314819.3,-81.177
-314697.3,-81.338
-314575.2,-81.735
-314453.1,-81.759
-314331.1,-81.881
-314209.0,-82.189
-314086.9,-82.314
-313964.8,-82.264
-313842.8,-81.678
-313720.7,-80.828
-313598.6,-80.847
-313476.6,-81.300
-313354.5,-82.139
-313232.4,-82.231
-313110.4,-81.857
-312988.3,-81.760
-312866.2,-81.675
-312744.1,-81.646
-312622.1,-81.889
-312500.0,-81.992
-312377.9,-81.588
-312255.9,-81.821
-312133.8,-81.879
-312011.7,-81.737
-311889.6,-81.942
-311767.6,-81.835
-311645.5,-82.006
-311523.4,-82.153
-311401.4,-81.835
-311279.3,-81.950
-311157.2,-82.218
-311035.2,-82.544
-310913.1,-82.689
-310791.0,-82.155
-310668.9,-81.935
-310546.9,-82.040
-310424.8,-82.272
-310302.7,-83.039
-310180.7,-82.840
-310058.6,-82.604
-309936.5,-82.689
-309814.5,-82.969
-309692.4,-83.211
-309570.3,-82.760
-309448.2,-82.400
-309326.2,-82.081
-309204.1,-82.209
-309082.0,-82.413
-308960.0,-82.814
-308837.9,-82.709
-308715.8,-82.330
-308593.8,-82.187
-308471.7,-82.059
-308349.6,-82.576
-308227.5,-82.261
-308105.5,-81.773
-307983.4,-81.914
-307861.3,-81.960
-307739.3,-82.376
-307617.2,-82.536
-307495.1,-82.833
-307373.0,-82.699
-307251.0,-82.149
-307128.9,-81.738
-307006.8,-81.338
-306884.8,-81.288
-306762.7,-82.161
-306640.6,-82.897
-306518.6,-82.356
-306396.5,-81.562
-306274.4,-81.257
-306152.3,-82.080
-306030.3,-83.194
-305908.2,-83.469
-305786.1,-82.463
-305664.1,-82.255
-305542.0,-82.575
-305419.9,-82.724
-305297.9,-82.909
-305175.8,-82.930
-305053.7,-82.668
-304931.6,-82.858
-304809.6,-83.270
-304687.5,-83.647
-304565.4,-83.097
-304443.4,-82.622
-304321.3,-82.449
-304199.2,-82.396
-304077.1,-82.150
-303955.1,-82.055
-303833.0,-82.197
-303710.9,-82.415
-303588.9,-81.876
-303466.8,-81.505
-303344.7,-81.688
-303222.7,-82.494
-303100.6,-83.292
-302978.5,-83.020
-302856.4,-82.725
-302734.4,-82.681
-302612.3,-82.646
-302490.2,-82.801
-302368.2,-82.512
-302246.1,-82.878
-302124.0,-83.368
-302002.0,-83.176
-301879.9,-82.742
-301757.8,-82.050
-301635.7,-81.639
-301513.7,-81.924
-301391.6,-82.233
-301269.5,-82.372
-301147.5,-82.325
-301025.4,-82.020
-300903.3,-81.627
-300781.2,-81.588
-300659.2,-82.009
-300537.1,-82.094
-300415.0,-82.298
-300293.0,-82.417
-300170.9,-82.044
-300048.8,-82.374
-299926.8,-82.778
-299804.7,-82.259
-299682.6,-82.159
-299560.5,-82.494
-299438.5,-82.483
-299316.4,-82.441
-299194.3,-82.083
-299072.3,-82.336
-298950.2,-82.532
-298828.1,-82.265
-298706.1,-82.081
-298584.0,-82.165
-298461.9,-82.404
-298339.8,-82.422
-298217.8,-82.112
-298095.7,-82.092
-297973.6,-82.467
-297851.6,-82.765
-297729.5,-83.033
-297607.4,-82.788
-297485.4,-82.936
-297363.3,-83.477
-297241.2,-83.123
-297119.1,-82.719
-296997.1,-82.126
-296875.0,-81.633
-296752.9,-82.264
-296630.9,-83.314
-296508.8,-83.504
-296386.7,-82.328
-296264.6,-81.267
-296142.6,-80.944
-296020.5,-81.662
-295898.4,-82.018
-295776.4,-82.686
-295654.3,-82.684
-295532.2,-82.262
-295410.2,-82.371
-295288.1,-82.527
-295166.0,-82.491
-295043.9,-82.800
-294921.9,-82.286
-294799.8,-82.188
-294677.7,-82.640
-294555.7,-82.973
-294433.6,-82.833
-294311.5,-82.657
-294189.5,-82.258
-294067.4,-82.025
-293945.3,-82.156
-293823.2,-82.190
-293701.2,-81.943
-293579.1,-81.703
-293457.0,-81.771
-293335.0,-81.993
-293212.9,-82.120
-293090.8,-82.306
-292968.8,-82.543
-292846.7,-82.857
-292724.6,-83.541
-292602.5,-83.242
-292480.5,-82.464
-292358.4,-81.942
-292236.3,-82.135
-292114.3,-81.811
-291992.2,-81.134
-291870.1,-82.042
-291748.0,-82.706
-291626.0,-82.385
-291503.9,-82.598
-291381.8,-82.712
-291259.8,-82.868
-291137.7,-83.261
-291015.6,-83.254
-290893.6,-82.893
-290771.5,-82.419
-290649.4,-82.113
-290527.3,-82.435
-290405.3,-82.659
-290283.2,-82.634
-290161.1,-82.446
-290039.1,-82.631
-289917.0,-82.941
-289794.9,-83.344
-289672.9,-83.192
-289550.8,-84.005
-289428.7,-83.721
-289306.6,-83.438
-289184.6,-83.324
-289062.5,-83.193
-288940.4,-83.250
-288818.4,-83.265
-288696.3,-83.042
-288574.2,-82.895
-288452.1,-82.827
-288330.1,-83.041
-288208.0,-82.848
-288085.9,-82.762
-287963.9,-83.117
-287841.8,-83.296
-287719.7,-83.060
-287597.7,-82.824
-287475.6,-83.034
-287353.5,-83.293
-287231.4,-83.097
-287109.4,-82.437
-286987.3,-81.975
-286865.2,-82.090
-286743.2,-82.602
-286621.1,-82.842
-286499.0,-82.748
-286377.0,-82.849
-286254.9,-82.970
-286132.8,-82.747
-286010.7,-82.337
-285888.7,-81.966
-285766.6,-81.861
-285644.5,-81.858
-285522.5,-82.047
-285400.4,-82.525
-285278.3,-82.712
-285156.2,-83.067
-285034.2,-82.977
-284912.1,-82.609
-284790.0,-83.006
-284668.0,-83.197
-284545.9,-82.758
-284423.8,-82.488
-284301.8,-82.471
-284179.7,-82.093
-284057.6,-82.372
-283935.5,-82.885
-283813.5,-83.103
-283691.4,-83.301
-283569.3,-83.039
-283447.3,-82.932
-283325.2,-82.962
-283203.1,-82.777
-283081.1,-82.892
-282959.0,-82.772
-282836.9,-82.897
-282714.8,-82.722
-282592.8,-82.606
-282470.7,-83.803
-282348.6,-84.121
-282226.6,-83.943
-282104.5,-83.497
-281982.4,-82.659
-281860.4,-82.037
-281738.3,-81.932
-281616.2,-82.080
-281494.1,-82.223
-281372.1,-82.272
-281250.0,-82.241
-281127.9,-82.253
-281005.9,-82.270
-280883.8,-82.325
-280761.7,-82.373
-280639.6,-82.122
-280517.6,-82.017
-280395.5,-82.055
-280273.4,-81.387
-280151.4,-81.164
-280029.3,-81.988
-279907.2,-82.432
-279785.2,-82.832
-279663.1,-82.348
-279541.0,-81.942
-279418.9,-82.038
-279296.9,-82.433
-279174.8,-81.892
-279052.7,-81.517
-278930.7,-81.883
-278808.6,-82.328
-278686.5,-82.130
-278564.5,-81.815
-278442.4,-81.345
-278320.3,-81.245
-278198.2,-81.430
-278076.2,-81.283
-277954.1,-81.290
-277832.0,-81.804
-277710.0,-82.082
-277587.9,-82.618
-277465.8,-82.967
-277343.8,-83.289
-277221.7,-83.085
-277099.6,-82.473
-276977.5,-82.065
-276855.5,-81.002
-276733.4,-80.573
-276611.3,-80.626
-276489.3,-81.133
-276367.2,-81.643
-276245.1,-81.753
-276123.0,-81.784
-276001.0,-81.879
-275878.9,-82.188
-275756.8,-82.614
-275634.8,-83.552
-275512.7,-83.500
-275390.6,-82.881
-275268.6,-82.117
-275146.5,-81.411
-275024.4,-81.090
-274902.3,-81.600
-274780.3,-82.067
-274658.2,-82.113
-274536.1,-81.592
-274414.1,-81.689
-274292.0,-82.092
-274169.9,-82.117
-274047.9,-82.069
-273925.8,-81.567
-273803.7,-81.835
-273681.6,-82.629
-273559.6,-82.240
-273437.5,-81.807
-273315.4,-82.103
-273193.4,-82.732
-273071.3,-82.863
-272949.2,-82.549
-272827.1,-82.427
-272705.1,-82.437
-272583.0,-82.446
-272460.9,-82.419
-272338.9,-82.412
-272216.8,-82.525
-272094.7,-82.137
-271972.7,-82.003
-271850.6,-82.030
-271728.5,-82.129
-271606.4,-81.941
-271484.4,-82.129
-271362.3,-82.512
-271240.2,-82.286
-271118.2,-82.039
-270996.1,-81.655
-270874.0,-81.433
-270752.0,-81.451
-270629.9,-80.921
-270507.8,-80.774
-270385.7,-81.179
-270263.7,-81.991
-270141.6,-82.352
-270019.5,-82.320
-269897.5,-82.055
-269775.4,-81.594
-269653.3,-81.272
-269531.2,-81.701
-269409.2,-81.695
-269287.1,-81.173
-269165.0,-81.522
-269043.0,-81.805
-268920.9,-81.955
-268798.8,-82.121
-268676.8,-82.030
-268554.7,-81.951
-268432.6,-81.786
-268310.5,-81.557
-268188.5,-81.847
-268066.4,-82.263
-267944.3,-82.640
-267822.3,-81.969
-267700.2,-81.449
-267578.1,-82.133
-267456.1,-81.930
-267334.0,-81.611
-267211.9,-82.356
-267089.8,-82.928
-266967.8,-82.995
-266845.7,-82.388
-266723.6,-82.181
-266601.6,-82.194
-266479.5,-82.686
-266357.4,-82.511
-266235.4,-82.318
-266113.3,-82.105
-265991.2,-81.599
-265869.1,-81.785
-265747.1,-82.522
-265625.0,-83.209
-265502.9,-83.013
-265380.9,-82.335
-265258.8,-82.422
-265136.7,-82.315
-265014.6,-82.485
-264892.6,-82.597
-264770.5,-81.832
-264648.4,-81.296
-264526.4,-80.811
-264404.3,-80.891
-264282.2,-81.365
-264160.2,-81.827
-264038.1,-82.416
-263916.0,-82.357
-263793.9,-82.285
-263671.9,-82.517
-263549.8,-82.058
-263427.7,-81.865
-263305.7,-81.461
-263183.6,-81.230
-263061.5,-81.175
-262939.5,-81.344
-262817.4,-81.318
-262695.3,-81.450
-262573.2,-81.754
-262451.2,-82.231
-262329.1,-82.547
-262207.0,-81.998
-262085.0,-82.123
-261962.9,-83.442
-261840.8,-83.062
-261718.8,-81.934
-261596.7,-81.353
-261474.6,-81.530
-261352.5,-82.547
-261230.5,-82.883
-261108.4,-82.147
-260986.3,-81.343
-260864.3,-81.345
-260742.2,-81.249
-260620.1,-81.058
-260498.0,-80.775
-260376.0,-81.395
-260253.9,-81.525
-260131.8,-81.515
-260009.8,-81.527
-259887.7,-81.597
-259765.6,-82.185
-259643.6,-82.924
-259521.5,-82.622
-259399.4,-82.115
-259277.3,-81.773
-259155.3,-81.725
-259033.2,-81.977
-258911.1,-82.326
-258789.1,-82.434
-258667.0,-81.944
-258544.9,-81.800
-258422.9,-81.626
-258300.8,-81.554
-258178.7,-82.028
-258056.6,-82.095
-257934.6,-81.618
-257812.5,-80.908
-257690.4,-80.374
-257568.4,-80.506
-257446.3,-80.938
-257324.2,-80.882
-257202.1,-80.918
-257080.1,-81.316
-256958.0,-81.537
-256835.9,-81.651
-256713.9,-81.140
-256591.8,-81.394
-256469.7,-82.279
-256347.7,-82.226
-256225.6,-81.892
-256103.5,-81.453
-255981.4,-81.327
-255859.4,-81.909
-255737.3,-81.521
-255615.2,-81.778
-255493.2,-81.997
-255371.1,-81.856
-255249.0,-82.201
-255127.0,-81.945
-255004.9,-81.906
-254882.8,-82.212
-254760.7,-82.051
-254638.7,-81.967
-254516.6,-82.250
-254394.5,-82.206
-254272.5,-82.190
-254150.4,-82.386
-254028.3,-82.710
-253906.2,-82.553
-253784.2,-82.155
-253662.1,-82.082
-253540.0,-82.633
-253418.0,-82.718
-253295.9,-83.022
-253173.8,-82.664
-253051.8,-82.067
-252929.7,-81.628
-252807.6,-81.682
-252685.5,-82.030
-252563.5,-82.173
-252441.4,-82.154
-252319.3,-82.417
-252197.3,-82.400
-252075.2,-82.267
-251953.1,-82.649
-251831.1,-82.631
-251709.0,-83.081
-251586.9,-82.775
-251464.8,-81.902
-251342.8,-81.663
-251220.7,-81.441
-251098.6,-81.678
-250976.6,-82.134
-250854.5,-83.133
-250732.4,-82.878
-250610.4,-82.207
-250488.3,-81.769
-250366.2,-82.209
-250244.1,-82.260
-250122.1,-82.222
-250000.0,-82.205
-249877.9,-82.092
-249755.9,-82.466
-249633.8,-82.345
-249511.7,-82.219
-249389.6,-82.733
-249267.6,-82.738
-249145.5,-82.477
-249023.4,-82.240
-248901.4,-82.274
-248779.3,-82.120
-248657.2,-82.000
-248535.2,-82.010
-248413.1,-81.842
-248291.0,-81.819
-248168.9,-81.596
-248046.9,-80.857
-247924.8,-80.705
-247802.7,-81.220
-247680.7,-81.398
-247558.6,-81.286
-247436.5,-81.708
-247314.5,-82.431
-247192.4,-82.543
-247070.3,-81.907
-246948.2,-80.981
-246826.2,-80.694
-246704.1,-81.135
-246582.0,-81.913
-246460.0,-82.192
-246337.9,-81.766
-246215.8,-82.016
-246093.8,-82.242
-245971.7,-82.844
-245849.6,-82.303
-245727.5,-81.392
-245605.5,-81.248
-245483.4,-81.356
-245361.3,-81.735
-245239.3,-82.177
-245117.2,-82.415
-244995.1,-82.234
-244873.0,-81.924
-244751.0,-82.106
-244628.9,-82.519
-244506.8,-82.920
-244384.8,-83.070
-244262.7,-83.044
-244140.6,-82.748
-244018.6,-82.296
-243896.5,-82.710
-243774.4,-82.691
-243652.3,-82.661
-243530.3,-82.826
-243408.2,-82.592
-243286.1,-82.798
-243164.1,-83.028
-243042.0,-82.651
-242919.9,-82.437
-242797.9,-81.707
-242675.8,-81.419
-242553.7,-80.876
-242431.6,-80.575
-242309.6,-81.256
-242187.5,-82.091
-242065.4,-82.205
-241943.4,-82.078
-241821.3,-81.886
-241699.2,-81.712
-241577.1,-82.017
-241455.1,-82.319
-241333.0,-82.040
-241210.9,-82.130
-241088.9,-82.160
-240966.8,-81.512
-240844.7,-80.969
-240722.7,-81.143
-240600.6,-81.839
-240478.5,-82.670
-240356.4,-83.012
-240234.4,-82.269
-240112.3,-81.670
-239990.2,-81.934
-239868.2,-82.270
-239746.1,-82.883
-239624.0,-82.749
-239502.0,-82.191
-239379.9,-81.828
-239257.8,-82.086
-239135.7,-82.544
-239013.7,-82.938
-238891.6,-82.913
-238769.5,-82.521
-238647.5,-82.445
-238525.4,-82.120
-238403.3,-82.098
-238281.2,-81.750
-238159.2,-81.063
-238037.1,-80.991
-237915.0,-80.940
-237793.0,-81.197
-237670.9,-81.350
-237548.8,-80.994
-237426.8,-81.179
-237304.7,-81.481
-237182.6,-81.483
-237060.5,-81.195
-236938.5,-80.895
-236816.4,-81.138
-236694.3,-81.466
-236572.3,-81.109
-236450.2,-80.962
-236328.1,-80.884
-236206.1,-80.664
-236084.0,-80.772
-235961.9,-80.818
-235839.8,-80.741
-235717.8,-81.319
-235595.7,-81.092
-235473.6,-81.430
-235351.6,-82.046
-235229.5,-81.851
-235107.4,-82.323
-234985.4,-82.357
-234863.3,-82.560
-234741.2,-82.955
-234619.1,-82.826
-234497.1,-82.731
-234375.0,-82.372
-234252.9,-82.506
-234130.9,-82.661
-234008.8,-82.227
-233886.7,-82.486
-233764.6,-82.695
-233642.6,-82.835
-233520.5,-83.081
-233398.4,-82.732
-233276.4,-82.629
-233154.3,-82.581
-233032.2,-83.152
-232910.2,-83.025
-232788.1,-82.482
-232666.0,-82.054
-232543.9,-82.277
-232421.9,-82.603
-232299.8,-82.482
-232177.7,-82.338
-232055.7,-81.643
-231933.6,-82.039
-231811.5,-82.183
-231689.5,-81.817
-231567.4,-81.594
-231445.3,-81.058
-231323.2,-81.142
-231201.2,-81.212
-231079.1,-81.467
-230957.0,-81.859
-230835.0,-81.763
-230712.9,-81.738
-230590.8,-81.799
-230468.8,-81.910
-230346.7,-82.166
-230224.6,-82.201
-230102.5,-81.708
-229980.5,-81.639
-229858.4,-82.182
-229736.3,-82.681
-229614.3,-83.427
-229492.2,-83.224
-229370.1,-83.121
-229248.0,-83.109
-229126.0,-82.972
-229003.9,-82.689
-228881.8,-82.140
-228759.8,-82.571
-228637.7,-82.795
-228515.6,-82.476
-228393.6,-82.558
-228271.5,-82.909
-228149.4,-82.705
-228027.3,-82.497
-227905.3,-82.163
-227783.2,-81.945
-227661.1,-81.674
-227539.1,-81.995
-227417.0,-82.534
-227294.9,-82.704
-227172.9,-82.758
-227050.8,-83.428
-226928.7,-83.209
-226806.6,-82.521
-226684.6,-82.256
-226562.5,-81.923
-226440.4,-81.909
-226318.4,-81.490
-226196.3,-81.082
-226074.2,-81.067
-225952.1,-81.475
-225830.1,-82.111
-225708.0,-82.979
-225585.9,-82.529
-225463.9,-82.788
-225341.8,-82.556
-225219.7,-81.742
-225097.7,-81.244
-224975.6,-80.982
-224853.5,-81.684
-224731.4,-82.269
-224609.4,-82.349
-224487.3,-82.465
-224365.2,-82.569
-224243.2,-82.662
-224121.1,-82.602
-223999.0,-82.614
-223877.0,-82.695
-223754.9,-82.555
-223632.8,-81.990
-223510.7,-82.053
-223388.7,-81.912
-223266.6,-81.619
-223144.5,-81.826
-223022.5,-81.590
-222900.4,-81.063
-222778.3,-80.955
-222656.2,-81.244
-222534.2,-81.793
-222412.1,-82.256
-222290.0,-82.297
-222168.0,-81.626
-222045.9,-81.160
-221923.8,-81.254
-221801.8,-80.791
-221679.7,-80.337
-221557.6,-80.795
-221435.5,-80.890
-221313.5,-81.289
-221191.4,-81.233
-221069.3,-80.735
-220947.3,-80.891
-220825.2,-81.500
-220703.1,-81.818
-220581.1,-82.075
-220459.0,-81.719
-220336.9,-81.517
-220214.8,-82.046
-220092.8,-82.534
-219970.7,-82.715
-219848.6,-82.444
-219726.6,-81.919
-219604.5,-81.901
-219482.4,-82.209
-219360.4,-82.734
-219238.3,-83.127
-219116.2,-83.204
-218994.1,-83.641
-218872.1,-83.719
-218750.0,-82.930
-218627.9,-82.124
-218505.9,-81.553
-218383.8,-81.511
-218261.7,-82.008
-218139.6,-82.594
-218017.6,-82.879
-217895.5,-82.569
-217773.4,-82.195
-217651.4,-82.166
-217529.3,-82.381
-217407.2,-82.673
-217285.2,-82.437
-217163.1,-82.237
-217041.0,-82.231
-216918.9,-82.128
-216796.9,-82.117
-216674.8,-82.458
-216552.7,-82.811
-216430.7,-82.632
-216308.6,-82.268
-216186.5,-82.014
-216064.5,-82.280
-215942.4,-82.469
-215820.3,-82.665
-215698.2,-81.932
-215576.2,-81.318
-215454.1,-81.832
-215332.0,-82.531
-215210.0,-82.917
-215087.9,-82.663
-214965.8,-82.202
-214843.8,-81.936
-214721.7,-82.470
-214599.6,-82.634
-214477.5,-82.680
-214355.5,-82.895
-214233.4,-82.619
-214111.3,-82.168
-213989.3,-82.261
-213867.2,-82.842
-213745.1,-83.457
-213623.0,-83.027
-213501.0,-82.945
-213378.9,-83.042
-213256.8,-82.884
-213134.8,-82.863
-213012.7,-82.879
-212890.6,-82.693
-212768.6,-83.225
-212646.5,-82.846
-212524.4,-82.727
-212402.3,-82.671
-212280.3,-82.552
-212158.2,-82.349
-212036.1,-82.025
-211914.1,-81.918
-211792.0,-82.493
-211669.9,-82.767
-211547.9,-82.513
-211425.8,-82.756
-211303.7,-83.068
-211181.6,-83.198
-211059.6,-83.182
-210937.5,-82.701
-210815.4,-82.671
-210693.4,-82.528
-210571.3,-82.725
-210449.2,-82.739
-210327.1,-82.383
-210205.1,-82.275
-210083.0,-81.943
-209960.9,-81.552
-209838.9,-81.546
-209716.8,-81.239
-209594.7,-81.457
-209472.7,-81.676
-209350.6,-81.520
-209228.5,-81.426
-209106.4,-81.235
-208984.4,-81.447
-208862.3,-80.940
-208740.2,-80.274
-208618.2,-80.501
-208496.1,-81.445
-208374.0,-81.717
-208252.0,-81.716
-208129.9,-81.670
-208007.8,-81.705
-207885.7,-82.056
-207763.7,-81.962
-207641.6,-81.841
-207519.5,-81.568
-207397.5,-81.363
-207275.4,-81.716
-207153.3,-81.741
-207031.2,-81.457
-206909.2,-81.377
-206787.1,-81.138
-206665.0,-81.127
-206543.0,-81.349
-206420.9,-81.525
-206298.8,-81.725
-206176.8,-82.017
-206054.7,-82.081
-205932.6,-81.345
-205810.5,-81.009
-205688.5,-81.037
-205566.4,-81.127
-205444.3,-80.858
-205322.3,-80.816
-205200.2,-81.397
-205078.1,-82.111
-204956.1,-81.565
-204834.0,-80.833
-204711.9,-80.428
-204589.8,-80.316
-204467.8,-80.644
-204345.7,-80.969
-204223.6,-80.873
-204101.6,-81.008
-203979.5,-80.974
-203857.4,-81.264
-203735.4,-81.987
-203613.3,-82.563
-203491.2,-82.720
-203369.1,-82.464
-203247.1,-82.143
-203125.0,-82.439
-203002.9,-82.382
-202880.9,-82.294
-202758.8,-82.086
-202636.7,-81.795
-202514.6,-81.984
-202392.6,-82.143
-202270.5,-82.242
-202148.4,-81.933
-202026.4,-81.977
-201904.3,-81.463
-201782.2,-81.288
-201660.2,-81.527
-201538.1,-81.655
-201416.0,-81.395
-201293.9,-81.163
-201171.9,-81.506
-201049.8,-81.554
-200927.7,-81.931
-200805.7,-82.286
-200683.6,-82.468
-200561.5,-82.458
-200439.5,-81.935
-200317.4,-81.798
-200195.3,-81.391
-200073.2,-81.204
-199951.2,-81.075
-199829.1,-81.070
-199707.0,-81.396
-199585.0,-81.798
-199462.9,-82.098
-199340.8,-82.322
-199218.8,-82.465
-199096.7,-82.785
-198974.6,-82.675
-198852.5,-82.619
-198730.5,-82.861
-198608.4,-82.640
-198486.3,-81.951
-198364.3,-81.756
-198242.2,-82.440
-198120.1,-82.310
-197998.0,-82.158
-197876.0,-82.167
-197753.9,-82.147
-197631.8,-82.638
-197509.8,-82.069
-197387.7,-81.307
-197265.6,-81.214
-197143.6,-81.323
-197021.5,-81.922
-196899.4,-82.141
-196777.3,-82.484
-196655.3,-83.198
-196533.2,-83.368
-196411.1,-82.873
-196289.1,-82.279
-196167.0,-82.334
-196044.9,-82.620
-195922.9,-82.634
-195800.8,-82.188
-195678.7,-81.822
-195556.6,-81.872
-195434.6,-81.965
-195312.5,-82.005
-195190.4,-81.840
-195068.4,-81.905
-194946.3,-81.888
-194824.2,-81.732
-194702.1,-81.802
-194580.1,-82.097
-194458.0,-82.364
-194335.9,-82.176
-194213.9,-81.800
-194091.8,-81.961
-193969.7,-82.433
-193847.7,-82.856
-193725.6,-82.609
-193603.5,-81.946
-193481.4,-81.633
-193359.4,-81.309
-193237.3,-81.183
-193115.2,-81.339
-192993.2,-81.953
-192871.1,-82.234
-192749.0,-82.099
-192627.0,-82.169
-192504.9,-81.978
-192382.8,-81.591
-192260.7,-81.873
-192138.7,-82.158
-192016.6,-82.398
-191894.5,-82.232
-191772.5,-82.365
-191650.4,-82.362
-191528.3,-82.042
-191406.2,-82.294
-191284.2,-82.286
-191162.1,-82.359
-191040.0,-82.395
