# baseband_freq_hz,power_dbfs_per_hz
-345947.3,-70.332
-345825.2,-76.053
-345703.1,-72.471
-345581.1,-67.924
-345459.0,-70.303
-345336.9,-76.300
-345214.8,-73.248
-345092.8,-69.268
-344970.7,-71.472
-344848.6,-76.002
-344726.6,-71.544
-344604.5,-68.035
-344482.4,-72.316
-344360.4,-76.715
-344238.3,-65.968
-344116.2,-62.751
-343994.1,-70.118
-343872.1,-75.977
-343750.0,-64.437
-343627.9,-61.955
-343505.9,-70.026
-343383.8,-75.623
-343261.7,-64.403
-343139.6,-62.566
-343017.6,-71.459
-342895.5,-75.258
-342773.4,-65.702
-342651.4,-64.059
-342529.3,-72.259
-342407.2,-74.869
-342285.2,-64.543
-342163.1,-63.499
-342041.0,-72.477
-341918.9,-74.584
-341796.9,-65.092
-341674.8,-64.646
-341552.7,-73.655
-341430.7,-74.952
-341308.6,-66.794
-341186.5,-66.977
-341064.5,-74.587
-340942.4,-73.206
-340820.3,-65.869
-340698.2,-67.481
-340576.2,-75.199
-340454.1,-71.540
-340332.0,-65.813
-340210.0,-68.115
-340087.9,-75.955
-339965.8,-69.200
-339843.8,-63.206
-339721.7,-67.311
-339599.6,-75.615
-339477.5,-70.430
-339355.5,-65.440
-339233.4,-69.808
-339111.3,-75.005
-338989.3,-68.855
-338867.2,-65.058
-338745.1,-70.610
-338623.0,-75.884
-338501.0,-66.723
-338378.9,-63.394
-338256.8,-69.992
-338134.8,-76.054
-338012.7,-70.705
-337890.6,-67.595
-337768.6,-72.459
-337646.5,-76.114
-337524.4,-69.079
-337402.3,-67.292
-337280.3,-74.134
-337158.2,-75.776
-337036.1,-69.787
-336914.1,-68.750
-336792.0,-74.512
-336669.9,-73.481
-336547.9,-67.325
-336425.8,-67.812
-336303.7,-74.842
-336181.6,-72.948
-336059.6,-66.171
-335937.5,-68.094
-335815.4,-75.855
-335693.4,-72.752
-335571.3,-66.581
-335449.2,-69.223
-335327.1,-77.799
-335205.1,-68.886
-335083.0,-61.876
-334960.9,-65.751
-334838.9,-76.935
-334716.8,-67.482
-334594.7,-61.446
-334472.7,-66.163
-334350.6,-75.057
-334228.5,-65.384
-334106.4,-60.119
-333984.4,-65.907
-333862.3,-77.174
-333740.2,-69.272
-333618.2,-65.149
-333496.1,-70.140
-333374.0,-76.901
-333252.0,-66.555
-333129.9,-62.842
-333007.8,-68.936
-332885.7,-74.924
-332763.7,-63.515
-332641.6,-60.781
-332519.5,-68.735
-332397.5,-74.882
-332275.4,-62.723
-332153.3,-61.098
-332031.2,-70.347
-331909.2,-73.172
-331787.1,-60.671
-331665.0,-60.239
-331543.0,-71.216
-331420.9,-72.617
-331298.8,-62.444
-331176.8,-62.245
-331054.7,-72.526
-330932.6,-75.413
-330810.5,-66.548
-330688.5,-65.493
-330566.4,-73.258
-330444.3,-73.675
-330322.3,-66.456
-330200.2,-66.146
-330078.1,-74.436
-329956.1,-69.822
-329834.0,-61.668
-329711.9,-64.153
-329589.8,-76.458
-329467.8,-72.907
-329345.7,-66.097
-329223.6,-68.527
-329101.6,-76.188
-328979.5,-67.923
-328857.4,-62.276
-328735.4,-67.205
-328613.3,-76.478
-328491.2,-69.919
-328369.1,-65.125
-328247.1,-69.423
-328125.0,-75.859
-328002.9,-67.847
-327880.9,-63.780
-327758.8,-69.083
-327636.7,-77.841
-327514.6,-72.251
-327392.6,-68.646
-327270.5,-72.775
-327148.4,-75.869
-327026.4,-68.153
-326904.3,-65.913
-326782.2,-72.113
-326660.2,-75.000
-326538.1,-65.191
-326416.0,-64.274
-326293.9,-72.811
-326171.9,-75.125
-326049.8,-68.472
-325927.7,-68.322
-325805.7,-74.409
-325683.6,-74.603
-325561.5,-65.289
-325439.5,-66.339
-325317.4,-75.879
-325195.3,-73.659
-325073.2,-65.891
-324951.2,-67.480
-324829.1,-75.634
-324707.0,-72.095
-324585.0,-64.884
-324462.9,-67.611
-324340.8,-76.339
-324218.8,-68.305
-324096.7,-61.064
-323974.6,-65.102
-323852.5,-76.430
-323730.5,-70.989
-323608.4,-65.232
-323486.3,-69.491
-323364.3,-77.007
-323242.2,-66.865
-323120.1,-61.803
-322998.0,-67.687
-322876.0,-77.259
-322753.9,-67.125
-322631.8,-62.835
-322509.8,-69.061
-322387.7,-77.143
-322265.6,-71.339
-322143.6,-67.383
-322021.5,-71.851
-321899.4,-75.838
-321777.3,-69.309
-321655.3,-66.650
-321533.2,-73.543
-321411.1,-76.553
-321289.1,-65.990
-321167.0,-64.480
-321044.9,-72.778
-320922.9,-75.287
-320800.8,-67.465
-320678.7,-67.049
-320556.6,-74.782
-320434.6,-75.135
-320312.5,-69.937
-320190.4,-70.908
-320068.4,-76.355
-319946.3,-75.627
-319824.2,-70.598
-319702.1,-71.310
-319580.1,-76.556
-319458.0,-74.795
-319335.9,-69.882
-319213.9,-71.178
-319091.8,-77.323
-318969.7,-69.352
-318847.7,-62.412
-318725.6,-66.430
-318603.5,-77.929
-318481.4,-65.530
-318359.4,-59.126
-318237.3,-64.309
-318115.2,-77.552
-317993.2,-67.706
-317871.1,-62.594
-317749.0,-68.310
-317627.0,-78.161
-317504.9,-70.328
-317382.8,-66.521
-317260.7,-71.558
-317138.7,-77.758
-317016.6,-68.435
-316894.5,-64.795
-316772.5,-70.909
-316650.4,-76.461
-316528.3,-64.449
-316406.2,-61.847
-316284.2,-70.087
-316162.1,-74.973
-316040.0,-63.048
-315918.0,-61.795
-315795.9,-71.759
-315673.8,-73.232
-315551.8,-61.342
-315429.7,-61.016
-315307.6,-71.532
-315185.5,-73.092
-315063.5,-65.025
-314941.4,-65.061
-314819.3,-74.285
-314697.3,-75.191
-314575.2,-68.605
-314453.1,-68.175
-314331.1,-75.818
-314209.0,-71.671
-314086.9,-63.520
-313964.8,-65.693
-313842.8,-77.252
-313720.7,-68.490
-313598.6,-60.415
-313476.6,-63.687
-313354.5,-75.028
-313232.4,-66.177
-313110.4,-59.371
-312988.3,-63.888
-312866.2,-76.093
-312744.1,-70.794
-312622.1,-66.408
-312500.0,-70.660
-312377.9,-76.699
-312255.9,-63.454
-312133.8,-58.665
-312011.7,-65.237
-311889.6,-78.741
-311767.6,-70.359
-311645.5,-65.677
-311523.4,-70.449
-311401.4,-76.876
-311279.3,-68.989
-311157.2,-66.038
-311035.2,-71.553
-310913.1,-73.858
-310791.0,-63.304
-310668.9,-61.700
-310546.9,-71.288
-310424.8,-75.038
-310302.7,-62.512
-310180.7,-61.497
-310058.6,-71.449
-309936.5,-75.794
-309814.5,-65.375
-309692.4,-65.360
-309570.3,-74.356
-309448.2,-73.657
-309326.2,-65.623
-309204.1,-66.562
-309082.0,-75.744
-308960.0,-73.605
-308837.9,-67.702
-308715.8,-69.090
-308593.8,-76.420
-308471.7,-73.305
-308349.6,-67.109
-308227.5,-68.750
-308105.5,-76.108
-307983.4,-70.616
-307861.3,-63.898
-307739.3,-67.858
-307617.2,-76.138
-307495.1,-66.987
-307373.0,-61.124
-307251.0,-66.514
-307128.9,-78.429
-307006.8,-61.427
-306884.8,-56.311
-306762.7,-62.982
-306640.6,-77.939
-306518.6,-69.338
-306396.5,-65.005
-306274.4,-70.781
-306152.3,-77.229
-306030.3,-70.970
-305908.2,-67.626
-305786.1,-73.195
-305664.1,-77.514
-305542.0,-69.223
-305419.9,-66.375
-305297.9,-72.885
-305175.8,-75.972
-305053.7,-65.217
-304931.6,-63.714
-304809.6,-71.997
-304687.5,-75.581
-304565.4,-67.296
-304443.4,-67.846
-304321.3,-75.863
-304199.2,-71.142
-304077.1,-60.923
-303955.1,-61.947
-303833.0,-75.097
-303710.9,-73.331
-303588.9,-65.796
-303466.8,-67.493
-303344.7,-76.988
-303222.7,-69.908
-303100.6,-61.569
-302978.5,-64.382
-302856.4,-74.693
-302734.4,-65.835
-302612.3,-58.104
-302490.2,-62.144
-302368.2,-78.674
-302246.1,-71.826
-302124.0,-65.648
-302002.0,-69.428
-301879.9,-78.171
-301757.8,-65.996
-301635.7,-60.769
-301513.7,-66.711
-301391.6,-76.870
-301269.5,-69.022
-301147.5,-64.477
-301025.4,-70.008
-300903.3,-77.338
-300781.2,-71.220
-300659.2,-67.541
-300537.1,-72.681
-300415.0,-78.850
-300293.0,-67.267
-300170.9,-65.147
-300048.8,-73.411
-299926.8,-74.307
-299804.7,-59.997
-299682.6,-58.714
-299560.5,-69.537
-299438.5,-73.967
-299316.4,-63.732
-299194.3,-63.209
-299072.3,-73.388
-298950.2,-73.286
-298828.1,-63.111
-298706.1,-63.677
-298584.0,-74.969
-298461.9,-75.782
-298339.8,-67.019
-298217.8,-68.160
-298095.7,-77.011
-297973.6,-69.021
-297851.6,-59.706
-297729.5,-62.179
-297607.4,-76.384
-297485.4,-73.175
-297363.3,-66.172
-297241.2,-69.123
-297119.1,-76.897
-296997.1,-67.510
-296875.0,-61.009
-296752.9,-65.630
-296630.9,-78.447
-296508.8,-66.862
-296386.7,-61.060
-296264.6,-66.639
-296142.6,-79.204
-296020.5,-67.373
-295898.4,-62.540
-295776.4,-68.520
-295654.3,-76.205
-295532.2,-68.541
-295410.2,-65.315
-295288.1,-72.215
-295166.0,-75.630
-295043.9,-61.255
-294921.9,-58.656
-294799.8,-67.924
-294677.7,-78.851
-294555.7,-71.037
-294433.6,-68.682
-294311.5,-75.025
-294189.5,-76.679
-294067.4,-64.087
-293945.3,-63.273
-293823.2,-72.830
-293701.2,-73.711
-293579.1,-64.058
-293457.0,-64.468
-293335.0,-76.132
-293212.9,-71.858
-293090.8,-62.758
-292968.8,-64.210
-292846.7,-75.732
-292724.6,-73.690
-292602.5,-65.547
-292480.5,-67.851
-292358.4,-78.038
-292236.3,-72.921
-292114.3,-65.952
-291992.2,-68.713
-291870.1,-76.328
-291748.0,-66.004
-291626.0,-58.986
-291503.9,-63.549
-291381.8,-79.923
-291259.8,-59.119
-291137.7,-52.851
-291015.6,-58.462
-290893.6,-79.257
-290771.5,-64.579
-290649.4,-59.327
-290527.3,-65.679
-290405.3,-79.117
-290283.2,-71.981
-290161.1,-67.199
-290039.1,-72.840
-289917.0,-79.675
-289794.9,-69.685
-289672.9,-66.117
-289550.8,-72.204
-289428.7,-76.033
-289306.6,-61.743
-289184.6,-59.495
-289062.5,-68.472
-288940.4,-75.479
-288818.4,-63.785
-288696.3,-62.735
-288574.2,-73.492
-288452.1,-79.081
-288330.1,-74.248
-288208.0,-73.495
-288085.9,-79.099
-287963.9,-76.626
-287841.8,-67.229
-287719.7,-67.928
-287597.7,-76.679
-287475.6,-70.654
-287353.5,-60.853
-287231.4,-62.676
-287109.4,-75.141
-286987.3,-75.944
-286865.2,-69.231
-286743.2,-71.564
-286621.1,-80.380
-286499.0,-73.046
-286377.0,-66.275
-286254.9,-70.269
-286132.8,-80.750
-286010.7,-67.516
-285888.7,-61.004
-285766.6,-66.085
-285644.5,-78.803
-285522.5,-67.234
-285400.4,-61.920
-285278.3,-67.752
-285156.2,-77.774
-285034.2,-69.122
-284912.1,-64.877
-284790.0,-71.923
-284668.0,-80.103
-284545.9,-66.296
-284423.8,-63.122
-284301.8,-71.258
-284179.7,-78.598
-284057.6,-66.877
-283935.5,-64.602
-283813.5,-73.336
-283691.4,-76.421
-283569.3,-67.713
-283447.3,-66.809
-283325.2,-75.000
-283203.1,-76.672
-283081.1,-70.043
-282959.0,-70.009
-282836.9,-78.707
-282714.8,-69.885
-282592.8,-57.483
-282470.7,-58.226
-282348.6,-72.667
-282226.6,-73.099
-282104.5,-63.203
-281982.4,-64.913
-281860.4,-78.131
-281738.3,-66.516
-281616.2,-57.184
-281494.1,-59.997
-281372.1,-76.872
-281250.0,-72.816
-281127.9,-65.816
-281005.9,-69.302
-280883.8,-79.399
-280761.7,-71.999
-280639.6,-65.486
-280517.6,-69.596
-280395.5,-80.823
-280273.4,-64.692
-280151.4,-58.895
-280029.3,-64.890
-279907.2,-80.279
-279785.2,-58.803
-279663.1,-54.022
-279541.0,-61.187
-279418.9,-79.324
-279296.9,-66.168
-279174.8,-62.473
-279052.7,-70.407
-278930.7,-81.293
-278808.6,-67.180
-278686.5,-64.394
-278564.5,-72.522
-278442.4,-78.096
-278320.3,-67.009
-278198.2,-65.270
-278076.2,-74.199
-277954.1,-73.440
-277832.0,-59.257
-277710.0,-58.566
-277587.9,-70.453
-277465.8,-77.535
-277343.8,-70.235
-277221.7,-70.570
-277099.6,-79.084
-276977.5,-76.252
-276855.5,-66.431
-276733.4,-67.669
-276611.3,-78.554
-276489.3,-76.004
-276367.2,-67.290
-276245.1,-69.488
-276123.0,-78.364
-276001.0,-67.310
-275878.9,-58.823
-275756.8,-62.174
-275634.8,-78.376
-275512.7,-63.495
-275390.6,-56.077
-275268.6,-60.642
-275146.5,-79.625
-275024.4,-78.043
-274902.3,-72.719
-274780.3,-76.178
-274658.2,-80.099
-274536.1,-67.602
-274414.1,-62.619
-274292.0,-69.237
-274169.9,-80.741
-274047.9,-66.905
-273925.8,-62.825
-273803.7,-70.206
-273681.6,-78.169
-273559.6,-60.685
-273437.5,-57.623
-273315.4,-66.648
-273193.4,-78.032
-273071.3,-62.882
-272949.2,-60.872
-272827.1,-71.096
-272705.1,-80.786
-272583.0,-72.107
-272460.9,-70.879
-272338.9,-78.955
-272216.8,-75.093
-272094.7,-62.248
-271972.7,-62.271
-271850.6,-74.681
-271728.5,-76.538
-271606.4,-66.612
-271484.4,-67.440
-271362.3,-77.300
-271240.2,-73.316
-271118.2,-63.644
-270996.1,-65.686
-270874.0,-80.561
-270752.0,-74.651
-270629.9,-66.254
-270507.8,-69.292
-270385.7,-81.012
-270263.7,-71.515
-270141.6,-64.185
-270019.5,-68.180
-269897.5,-81.078
-269775.4,-71.605
-269653.3,-65.180
-269531.2,-70.076
-269409.2,-82.246
-269287.1,-74.365
-269165.0,-69.245
-269043.0,-74.866
-268920.9,-80.836
-268798.8,-70.836
-268676.8,-66.556
-268554.7,-73.720
-268432.6,-82.806
-268310.5,-77.103
-268188.5,-74.842
-268066.4,-77.997
-267944.3,-76.262
-267822.3,-61.463
-267700.2,-59.165
-267578.1,-69.094
-267456.1,-76.532
-267334.0,-66.830
-267211.9,-65.779
-267089.8,-76.651
-266967.8,-79.432
-266845.7,-68.183
-266723.6,-68.001
-266601.6,-79.123
-266479.5,-72.068
-266357.4,-59.869
-266235.4,-60.644
-266113.3,-75.316
-265991.2,-78.964
-265869.1,-70.037
-265747.1,-71.494
-265625.0,-77.483
-265502.9,-72.807
-265380.9,-64.217
-265258.8,-67.012
-265136.7,-81.120
-265014.6,-69.481
-264892.6,-61.358
-264770.5,-65.121
-264648.4,-79.169
-264526.4,-65.873
-264404.3,-58.827
-264282.2,-63.702
-264160.2,-82.022
-264038.1,-69.092
-263916.0,-63.290
-263793.9,-69.273
-263671.9,-80.767
-263549.8,-66.094
-263427.7,-61.380
-263305.7,-68.464
-263183.6,-79.329
-263061.5,-77.472
-262939.5,-76.680
-262817.4,-81.033
-262695.3,-79.628
-262573.2,-63.546
-262451.2,-60.915
-262329.1,-70.512
-262207.0,-80.865
-262085.0,-68.371
-261962.9,-66.759
-261840.8,-76.532
-261718.8,-73.375
-261596.7,-59.401
-261474.6,-58.811
-261352.5,-71.399
-261230.5,-74.862
-261108.4,-62.395
-260986.3,-62.806
-260864.3,-74.861
-260742.2,-77.803
-260620.1,-74.471
-260498.0,-75.347
-260376.0,-80.014
-260253.9,-71.259
-260131.8,-61.602
-260009.8,-64.059
-259887.7,-80.655
-259765.6,-74.852
-259643.6,-66.595
-259521.5,-69.974
-259399.4,-84.228
-259277.3,-79.137
-259155.3,-74.062
-259033.2,-77.926
-258911.1,-79.934
-258789.1,-72.631
-258667.0,-66.783
-258544.9,-72.189
-258422.9,-81.329
-258300.8,-73.559
-258178.7,-69.150
-258056.6,-75.402
-257934.6,-85.176
-257812.5,-75.702
-257690.4,-71.943
-257568.4,-78.869
-257446.3,-77.405
-257324.2,-58.406
-257202.1,-55.399
-257080.1,-64.703
-256958.0,-78.900
-256835.9,-63.285
-256713.9,-61.319
-256591.8,-71.765
-256469.7,-75.630
-256347.7,-60.504
-256225.6,-59.557
-256103.5,-71.258
-255981.4,-71.039
-255859.4,-57.668
-255737.3,-57.769
-255615.2,-71.555
-255493.2,-71.346
-255371.1,-59.701
-255249.0,-60.795
-255127.0,-75.759
-255004.9,-67.281
-254882.8,-56.974
-254760.7,-59.109
-254638.7,-76.903
-254516.6,-72.457
-254394.5,-63.610
-254272.5,-66.763
-254150.4,-83.094
-254028.3,-76.812
-253906.2,-69.416
-253784.2,-73.024
-253662.1,-83.689
-253540.0,-63.692
-253418.0,-57.007
-253295.9,-62.324
-253173.8,-83.832
-253051.8,-66.305
-252929.7,-60.828
-252807.6,-67.185
-252685.5,-81.896
-252563.5,-59.402
-252441.4,-54.981
-252319.3,-62.567
-252197.3,-81.117
-252075.2,-62.528
-251953.1,-59.186
-251831.1,-68.025
-251709.0,-78.330
-251586.9,-62.471
-251464.8,-60.205
-251342.8,-70.276
-251220.7,-77.990
-251098.6,-66.045
-250976.6,-64.788
-250854.5,-75.693
-250732.4,-73.654
-250610.4,-59.726
-250488.3,-59.469
-250366.2,-72.570
-250244.1,-77.768
-250122.1,-66.812
-250000.0,-67.602
-249877.9,-80.280
-249755.9,-77.285
-249633.8,-67.169
-249511.7,-68.930
-249389.6,-81.643
-249267.6,-76.297
-249145.5,-67.074
-249023.4,-69.807
-248901.4,-82.650
-248779.3,-63.028
-248657.2,-54.811
-248535.2,-58.695
-248413.1,-78.058
-248291.0,-61.513
-248168.9,-54.514
-248046.9,-59.496
-247924.8,-82.219
-247802.7,-60.982
-247680.7,-55.128
-247558.6,-61.207
-247436.5,-82.517
-247314.5,-66.626
-247192.4,-61.860
-247070.3,-68.887
-246948.2,-80.371
-246826.2,-61.906
-246704.1,-58.287
-246582.0,-66.728
-246460.0,-78.617
-246337.9,-62.461
-246215.8,-59.797
-246093.8,-69.483
-245971.7,-78.954
-245849.6,-64.298
-245727.5,-62.722
-245605.5,-73.442
-245483.4,-72.062
-245361.3,-57.317
-245239.3,-56.723
-245117.2,-69.470
-244995.1,-77.296
-244873.0,-66.692
-244751.0,-67.195
-244628.9,-79.454
-244506.8,-73.681
-244384.8,-62.845
-244262.7,-64.311
-244140.6,-78.214
-244018.6,-71.798
-243896.5,-62.152
-243774.4,-64.578
-243652.3,-80.054
-243530.3,-65.835
-243408.2,-57.234
-243286.1,-60.771
-243164.1,-80.119
-243042.0,-70.141
-242919.9,-62.867
-242797.9,-67.512
-242675.8,-82.656
-242553.7,-66.874
-242431.6,-60.708
-242309.6,-66.350
-242187.5,-81.579
-242065.4,-70.306
-241943.4,-65.565
-241821.3,-72.286
-241699.2,-82.615
-241577.1,-64.495
-241455.1,-60.491
-241333.0,-68.460
-241210.9,-76.902
-241088.9,-58.521
-240966.8,-55.525
-240844.7,-64.858
-240722.7,-77.144
-240600.6,-61.491
-240478.5,-59.544
-240356.4,-69.988
-240234.4,-77.715
-240112.3,-66.339
-239990.2,-65.449
-239868.2,-76.373
-239746.1,-79.730
-239624.0,-69.168
-239502.0,-69.288
-239379.9,-80.724
-239257.8,-74.275
-239135.7,-62.728
-239013.7,-63.792
-238891.6,-78.341
-238769.5,-78.469
-238647.5,-70.787
-238525.4,-73.099
-238403.3,-82.008
-238281.2,-67.859
-238159.2,-58.956
-238037.1,-62.118
-237915.0,-78.648
-237793.0,-70.461
-237670.9,-63.144
-237548.8,-67.412
-237426.8,-83.722
-237304.7,-65.449
-237182.6,-58.872
-237060.5,-64.176
-236938.5,-82.738
-236816.4,-62.566
-236694.3,-57.112
-236572.3,-63.558
-236450.2,-82.165
-236328.1,-61.699
-236206.1,-57.266
-236084.0,-64.873
-235961.9,-78.139
-235839.8,-59.451
-235717.8,-56.170
-235595.7,-65.014
-235473.6,-77.518
-235351.6,-64.644
-235229.5,-62.410
-235107.4,-71.916
-234985.4,-77.125
-234863.3,-65.326
-234741.2,-64.114
-234619.1,-75.132
-234497.1,-79.226
-234375.0,-67.814
-234252.9,-67.711
-234130.9,-78.763
-234008.8,-75.134
-233886.7,-63.893
-233764.6,-64.628
-233642.6,-76.421
-233520.5,-78.209
-233398.4,-74.515
-233276.4,-76.116
-233154.3,-82.147
-233032.2,-70.260
-232910.2,-60.913
-232788.1,-63.708
-232666.0,-79.488
-232543.9,-63.022
-232421.9,-54.789
-232299.8,-58.688
-232177.7,-79.235
-232055.7,-73.891
-231933.6,-67.924
-231811.5,-72.428
-231689.5,-80.853
-231567.4,-78.252
-231445.3,-75.169
-231323.2,-79.430
-231201.2,-81.681
-231079.1,-67.654
-230957.0,-63.046
-230835.0,-70.114
-230712.9,-82.123
-230590.8,-76.406
-230468.8,-73.818
-230346.7,-77.992
-230224.6,-75.380
-230102.5,-58.041
-229980.5,-55.431
-229858.4,-65.138
-229736.3,-75.583
-229614.3,-60.474
-229492.2,-58.893
-229370.1,-69.803
-229248.0,-79.632
-229126.0,-73.576
-229003.9,-72.517
-228881.8,-79.306
-228759.8,-77.676
-228637.7,-68.500
-228515.6,-69.085
-228393.6,-77.647
-228271.5,-76.624
-228149.4,-76.161
-228027.3,-76.812
-227905.3,-80.324
-227783.2,-76.561
-227661.1,-70.292
-227539.1,-72.448
-227417.0,-79.249
-227294.9,-75.197
-227172.9,-68.536
-227050.8,-71.869
-226928.7,-81.346
-226806.6,-68.751
-226684.6,-61.801
-226562.5,-66.387
-226440.4,-77.435
-226318.4,-70.568
-226196.3,-66.237
-226074.2,-71.890
-225952.1,-78.506
-225830.1,-68.498
-225708.0,-64.115
-225585.9,-70.891
-225463.9,-79.864
-225341.8,-70.568
-225219.7,-67.639
-225097.7,-75.254
-224975.6,-78.611
-224853.5,-69.816
-224731.4,-68.385
-224609.4,-76.303
-224487.3,-71.608
-224365.2,-54.852
-224243.2,-52.963
-224121.1,-63.637
-223999.0,-73.902
-223877.0,-61.190
-223754.9,-60.379
-223632.8,-72.062
-223510.7,-74.788
-223388.7,-63.551
-223266.6,-63.826
-223144.5,-75.771
-223022.5,-67.161
-222900.4,-55.596
-222778.3,-56.763
-222656.2,-72.247
-222534.2,-68.269
-222412.1,-58.274
-222290.0,-60.336
-222168.0,-75.505
-222045.9,-62.994
-221923.8,-53.996
-221801.8,-57.180
-221679.7,-76.222
-221557.6,-68.059
-221435.5,-60.754
-221313.5,-64.926
-221191.4,-80.157
-221069.3,-68.449
-220947.3,-62.424
-220825.2,-67.482
-220703.1,-80.216
-220581.1,-63.215
-220459.0,-57.934
-220336.9,-64.275
-220214.8,-78.541
-220092.8,-65.468
-219970.7,-61.357
-219848.6,-68.455
-219726.6,-76.695
-219604.5,-59.436
-219482.4,-56.215
-219360.4,-65.053
-219238.3,-75.305
-219116.2,-58.874
-218994.1,-56.628
-218872.1,-66.688
-218750.0,-75.549
-218627.9,-61.456
-218505.9,-60.217
-218383.8,-70.952
-218261.7,-73.238
-218139.6,-60.126
-218017.6,-59.832
-217895.5,-71.940
-217773.4,-71.064
-217651.4,-59.300
-217529.3,-60.023
-217407.2,-73.588
-217285.2,-75.261
-217163.1,-67.072
-217041.0,-68.390
-216918.9,-77.874
-216796.9,-72.741
-216674.8,-64.326
-216552.7,-66.912
-216430.7,-77.214
-216308.6,-71.127
-216186.5,-63.688
-216064.5,-67.284
-215942.4,-77.377
-215820.3,-74.181
-215698.2,-70.119
-215576.2,-73.397
-215454.1,-77.692
-215332.0,-65.058
-215210.0,-59.606
-215087.9,-65.562
-214965.8,-78.461
-214843.8,-70.754
-214721.7,-67.007
-214599.6,-72.923
-214477.5,-77.925
-214355.5,-67.090
-214233.4,-63.786
-214111.3,-71.478
-213989.3,-76.911
-213867.2,-62.637
-213745.1,-60.154
-213623.0,-69.529
-213501.0,-75.520
-213378.9,-64.149
-213256.8,-62.996
-213134.8,-72.883
-213012.7,-75.865
-212890.6,-67.004
-212768.6,-67.006
-212646.5,-75.009
-212524.4,-73.499
-212402.3,-63.423
-212280.3,-64.075
-212158.2,-75.744
-212036.1,-70.358
-211914.1,-59.959
-211792.0,-61.476
-211669.9,-74.255
-211547.9,-66.233
-211425.8,-56.795
-211303.7,-59.329
-211181.6,-75.842
-211059.6,-71.488
-210937.5,-64.522
-210815.4,-67.934
-210693.4,-76.659
-210571.3,-68.261
-210449.2,-61.839
-210327.1,-66.434
-210205.1,-78.175
-210083.0,-68.241
-209960.9,-63.294
-209838.9,-68.937
-209716.8,-78.640
-209594.7,-62.534
-209472.7,-57.630
-209350.6,-64.335
-209228.5,-77.997
-209106.4,-63.760
-208984.4,-59.954
-208862.3,-67.636
-208740.2,-74.874
-208618.2,-61.210
-208496.1,-58.477
-208374.0,-67.578
-208252.0,-74.816
-208129.9,-61.689
-208007.8,-59.849
-207885.7,-69.812
-207763.7,-74.272
-207641.6,-61.821
-207519.5,-60.917
-207397.5,-71.525
-207275.4,-74.114
-207153.3,-63.020
-207031.2,-63.187
-206909.2,-74.471
-206787.1,-71.701
-206665.0,-63.528
-206543.0,-64.941
-206420.9,-75.817
-206298.8,-72.575
-206176.8,-66.872
-206054.7,-69.583
-205932.6,-76.918
-205810.5,-69.128
-205688.5,-61.017
-205566.4,-64.146
-205444.3,-75.834
-205322.3,-67.897
-205200.2,-60.706
-205078.1,-64.833
-204956.1,-76.793
-204834.0,-62.627
-204711.9,-56.482
-204589.8,-61.855
-204467.8,-76.859
-204345.7,-62.882
-204223.6,-57.743
-204101.6,-64.059
-203979.5,-75.740
-203857.4,-67.303
-203735.4,-63.600
-203613.3,-70.121
-203491.2,-75.205
-203369.1,-68.370
-203247.1,-65.876
-203125.0,-72.746
-203002.9,-72.910
-202880.9,-58.363
-202758.8,-56.204
-202636.7,-66.102
-202514.6,-73.931
-202392.6,-64.553
-202270.5,-63.462
-202148.4,-72.242
-202026.4,-73.628
-201904.3,-65.529
-201782.2,-65.581
-201660.2,-73.995
-201538.1,-72.006
-201416.0,-64.333
-201293.9,-65.438
-201171.9,-74.956
-201049.8,-68.137
-200927.7,-58.603
-200805.7,-60.386
-200683.6,-73.709
-200561.5,-70.052
-200439.5,-65.411
-200317.4,-69.172
-200195.3,-75.052
-200073.2,-68.551
-199951.2,-63.242
-199829.1,-67.507
-199707.0,-74.582
-199585.0,-67.885
-199462.9,-63.837
-199340.8,-69.181
-199218.8,-75.125
-199096.7,-63.307
-198974.6,-58.221
-198852.5,-64.161
-198730.5,-75.180
-198608.4,-58.226
-198486.3,-53.649
-198364.3,-60.877
-198242.2,-73.003
-198120.1,-64.436
-197998.0,-61.422
-197876.0,-68.868
-197753.9,-72.212
-197631.8,-62.351
-197509.8,-61.014
-197387.7,-70.296
-197265.6,-71.684
-197143.6,-59.947
-197021.5,-58.815
-196899.4,-69.052
-196777.3,-72.288
-196655.3,-64.851
-196533.2,-64.663
-196411.1,-72.548
-196289.1,-68.545
-196167.0,-58.401
-196044.9,-59.244
-195922.9,-71.622
-195800.8,-64.690
-195678.7,-54.395
-195556.6,-55.999
-195434.6,-70.551
-195312.5,-67.625
-195190.4,-60.999
-195068.4,-63.940
-194946.3,-74.070
-194824.2,-67.024
-194702.1,-60.530
-194580.1,-64.355
-194458.0,-74.296
-194335.9,-62.883
-194213.9,-56.528
-194091.8,-61.317
-193969.7,-75.112
-193847.7,-60.843
-193725.6,-55.150
-193603.5,-60.734
-193481.4,-74.852
-193359.4,-58.916
-193237.3,-53.921
-193115.2,-60.644
-192993.2,-73.448
-192871.1,-64.494
-192749.0,-61.516
-192627.0,-68.456
-192504.9,-72.201
-192382.8,-57.812
-192260.7,-55.106
-192138.7,-64.203
-192016.6,-72.510
-191894.5,-59.666
-191772.5,-57.709
-191650.4,-66.951
-191528.3,-73.445
-191406.2,-67.062
-191284.2,-65.346
-191162.1,-71.355
-191040.0,-69.348
